rpm	power	torque
1000	4.25	34.15
1100	5.31	38.81
1200	6.11	40.91
1300	6.91	42.69
1400	7.70	44.22
1500	8.50	45.54
1600	9.30	46.70
1700	10.09	47.72
1800	10.89	48.62
1900	11.69	49.43
2000	12.37	49.69
2100	13.15	50.33
2200	13.94	50.91
2300	14.72	51.44
2400	15.51	51.92
2500	16.29	52.37
2600	17.08	52.78
2700	17.83	53.07
2800	18.59	53.37
2900	19.39	53.73
3000	20.22	54.16
3100	21.25	55.09
3200	22.32	56.05
3300	23.37	56.92
3400	24.44	57.76
3500	25.60	58.79
3600	27.32	60.98
3700	28.92	62.83
3800	30.75	65.03
3900	32.33	66.62
4000	34.04	68.40
4100	36.50	71.55
4200	38.88	74.39
4300	41.31	77.21
4400	43.69	79.80
4500	45.93	82.04
4600	47.65	83.25
4700	49.36	84.41
4800	51.08	85.52
4900	52.79	86.59
5000	54.58	87.73
5100	56.36	88.81
5200	58.19	89.93
5300	59.92	90.86
5400	61.63	91.73
5500	63.35	92.57
5600	65.06	93.37
5700	66.65	93.98
5800	68.24	94.56
5900	69.83	95.12
6000	71.52	95.80
6100	73.37	96.67
6200	75.35	97.67
6300	77.20	98.48
6400	79.18	99.43
6500	80.88	100.00
6600	81.94	99.78
6700	82.93	99.48
6800	83.93	99.20
6900	84.99	99.00
7000	85.92	98.65
7100	86.66	98.10
7200	87.45	97.61
7300	88.34	97.26
7400	89.24	96.92
7500	89.92	96.36
7600	90.57	95.78
7700	91.37	95.37
7800	91.90	94.69
7900	92.43	94.03
8000	93.08	93.51
8100	93.76	93.03
8200	94.56	92.67
8300	95.29	92.27
8400	95.88	91.74
8500	96.77	91.50
8600	97.08	90.72
8700	98.08	90.61
8800	98.54	89.99
8900	99.34	89.70
9000	100.00	89.30
9100	99.02	87.45
9200	97.91	85.54
9300	96.86	83.71
9400	95.55	81.69
9500	94.42	79.88
9600	92.52	77.45
9700	90.40	74.90
9800	88.29	72.41
9900	86.31	70.07
10000	84.51	67.92
