rpm	power	torque
1000	12.96	70.36
1100	15.00	74.07
1200	16.53	74.82
1300	18.20	76.02
1400	19.82	76.87
1500	21.49	77.82
1600	23.47	79.68
1700	25.45	81.32
1800	27.43	82.77
1900	29.41	84.08
2000	31.39	85.25
2100	33.85	87.53
2200	36.24	89.46
2300	38.68	91.32
2400	41.09	92.98
2500	43.61	94.75
2600	45.70	95.47
2700	47.89	96.33
2800	50.11	97.19
2900	52.28	97.90
3000	54.58	98.81
3100	56.44	98.89
3200	58.42	99.14
3300	60.39	99.39
3400	62.36	99.61
3500	64.45	100.00
3600	66.17	99.82
3700	68.02	99.83
3800	69.59	99.46
3900	71.34	99.35
4000	73.21	99.39
4100	74.74	99.01
4200	76.28	98.64
4300	77.91	98.40
4400	79.44	98.05
4500	81.08	97.86
4600	82.37	97.25
4700	83.81	96.85
4800	85.12	96.31
4900	86.59	95.97
5000	87.93	95.51
5100	89.22	95.00
5200	90.36	94.38
5300	91.67	93.94
5400	92.98	93.52
5500	94.30	93.11
5600	95.40	92.52
5700	96.50	91.95
5800	97.78	91.56
5900	98.87	91.01
6000	100.00	90.51
6100	99.82	88.87
6200	99.21	86.90
6300	98.71	85.09
6400	98.16	83.30
6500	97.61	81.55
6600	96.14	79.11
6700	94.38	76.51
6800	92.62	73.98
6900	90.86	71.52
7000	89.14	69.16
