rpm	power	torque
3500	9.90	38.37
3600	10.56	39.79
3700	11.05	40.51
3800	11.63	41.50
3900	12.20	42.43
4000	12.76	43.27
4100	13.35	44.17
4200	13.93	44.97
4300	14.50	45.74
4400	15.08	46.47
4500	15.65	47.17
4600	16.23	47.84
4700	16.80	48.48
4800	17.38	49.10
4900	17.95	49.69
5000	18.52	50.25
5100	19.14	50.91
5200	19.78	51.61
5300	20.36	52.10
5400	20.93	52.58
5500	21.57	53.19
5600	22.22	53.82
5700	22.88	54.44
5800	23.56	55.11
5900	24.25	55.75
6000	24.90	56.28
6100	25.62	56.96
6200	26.30	57.54
6300	26.99	58.11
6400	27.78	58.88
6500	28.45	59.36
6600	29.26	60.14
6700	30.08	60.90
6800	30.90	61.64
6900	31.72	62.36
7000	32.45	62.88
7100	33.46	63.92
7200	34.47	64.94
7300	35.38	65.73
7400	36.28	66.50
7500	37.30	67.45
7600	38.31	68.38
7700	39.38	69.37
7800	40.45	70.34
7900	41.46	71.19
8000	42.48	72.03
8100	43.54	72.91
8200	44.62	73.81
8300	45.62	74.55
8400	46.65	75.33
8500	47.70	76.12
8600	48.85	77.05
8700	50.00	77.95
8800	51.15	78.84
8900	52.30	79.71
9000	53.51	80.65
9100	54.60	81.38
9200	55.54	81.89
9300	56.68	82.67
9400	57.68	83.23
9500	58.70	83.81
9600	59.91	84.64
9700	61.06	85.38
9800	62.29	86.22
9900	63.58	87.11
10000	64.65	87.69
10100	65.88	88.47
10200	67.03	89.13
10300	68.18	89.78
10400	69.33	90.42
10500	70.39	90.92
10600	71.63	91.65
10700	72.78	92.26
10800	73.93	92.85
10900	75.30	93.70
11000	76.45	94.26
11100	77.82	95.09
11200	79.14	95.84
11300	80.38	96.48
11400	81.71	97.21
11500	83.18	98.10
11600	84.23	98.48
11700	85.21	98.78
11800	86.31	99.21
11900	87.35	99.56
12000	88.47	100.00
12100	88.99	99.75
12200	89.90	99.95
12300	90.42	99.71
12400	91.10	99.65
12500	91.86	99.67
12600	92.36	99.43
12700	92.94	99.26
12800	93.51	99.09
12900	94.09	98.93
13000	94.66	98.77
13100	95.24	98.61
13200	95.81	98.45
13300	96.39	98.30
13400	96.96	98.14
13500	97.54	98.00
13600	98.00	97.74
13700	98.57	97.59
13800	99.04	97.34
13900	99.51	97.10
14000	100.00	96.88
14100	99.78	95.99
14200	99.43	94.97
14300	99.01	93.91
14400	98.61	92.88
14500	98.24	91.89
14600	96.79	89.92
14700	95.09	87.74
14800	93.39	85.59
14900	91.71	83.49
15000	90.10	81.47
