rpm	power	torque
1000	9.25	48.00
1100	10.62	50.11
1200	12.16	52.60
1300	13.59	54.23
1400	14.98	55.51
1500	16.54	57.20
1600	18.36	59.55
1700	20.18	61.58
1800	22.10	63.70
1900	23.80	65.00
2000	25.72	66.73
2100	27.87	68.85
2200	29.90	70.52
2300	32.05	72.29
2400	34.07	73.67
2500	36.15	75.04
2600	38.58	76.99
2700	41.05	78.89
2800	43.42	80.45
2900	45.78	81.91
3000	48.03	83.07
3100	50.51	84.53
3200	52.98	85.90
3300	55.34	87.02
3400	57.71	88.06
3500	60.07	89.05
3600	62.65	90.30
3700	65.13	91.33
3800	67.60	92.30
3900	70.25	93.46
4000	72.67	94.27
4100	75.24	95.22
4200	77.60	95.87
4300	79.97	96.49
4400	82.44	97.21
4500	84.80	97.78
4600	87.03	98.17
4700	89.53	98.83
4800	91.78	99.21
4900	94.03	99.57
5000	96.37	100.00
5100	96.92	98.60
5200	97.58	97.36
5300	98.24	96.17
5400	98.91	95.04
5500	99.67	94.03
5600	99.56	92.24
5700	99.56	90.63
5800	99.56	89.06
5900	99.56	87.55
6000	99.56	86.10
6100	99.56	84.68
6200	99.67	83.41
6300	99.78	82.18
6400	99.78	80.89
6500	99.84	79.70
6600	100.00	78.61
6700	100.00	77.44
6800	100.00	76.30
6900	100.00	75.20
7000	99.89	74.04
7100	98.90	72.27
7200	97.98	70.61
7300	96.92	68.88
7400	96.04	67.34
7500	94.93	65.68
7600	93.16	63.60
7700	91.38	61.57
7800	89.59	59.59
7900	87.72	57.61
8000	86.09	55.83
