rpm	power	torque
1000	3.52	22.81
1100	4.24	24.92
1200	5.07	27.33
1300	5.73	28.51
1400	6.49	30.00
1500	7.30	31.50
1600	8.45	34.19
1700	9.69	36.90
1800	10.77	38.74
1900	11.90	40.54
2000	13.06	42.26
2100	14.65	45.16
2200	16.24	47.79
2300	17.84	50.19
2400	19.43	52.39
2500	20.91	54.13
2600	22.87	56.93
2700	24.77	59.37
2800	26.68	61.67
2900	28.49	63.59
3000	30.41	65.61
3100	32.56	67.97
3200	34.80	70.40
3300	36.84	72.26
3400	39.09	74.42
3500	41.13	76.05
3600	43.60	78.39
3700	45.94	80.37
3800	48.22	82.13
3900	50.58	83.94
4000	52.85	85.51
4100	55.42	87.48
4200	57.78	89.04
4300	60.25	90.69
4400	62.61	92.11
4500	65.09	93.62
4600	67.34	94.75
4700	69.59	95.84
4800	71.85	96.88
4900	74.09	97.87
5000	76.23	98.68
5100	78.01	99.01
5200	79.69	99.19
5300	81.46	99.48
5400	83.27	99.80
5500	84.97	100.00
5600	86.24	99.67
5700	87.39	99.23
5800	88.53	98.79
5900	89.69	98.39
6000	90.86	98.01
6100	91.77	97.38
6200	92.73	96.81
6300	93.64	96.20
6400	94.64	95.71
6500	95.66	95.25
6600	96.34	94.48
6700	97.14	93.84
6800	98.02	93.30
6900	98.79	92.67
7000	99.56	92.06
7100	99.56	90.76
7200	99.78	89.70
7300	99.89	88.57
7400	99.89	87.37
7500	100.00	86.30
7600	97.44	82.98
7700	94.53	79.46
7800	91.62	76.03
7900	88.71	72.68
8000	85.72	69.35
