rpm	power	torque
1000	10.03	68.38
1100	11.07	68.62
1200	12.34	70.13
1300	13.44	70.51
1400	14.55	70.85
1500	15.68	71.27
1600	16.97	72.32
1700	18.21	73.02
1800	19.36	73.33
1900	20.51	73.60
2000	21.66	73.85
2100	23.04	74.79
2200	24.24	75.14
2300	25.57	75.79
2400	26.89	76.39
2500	28.15	76.77
2600	29.61	77.64
2700	31.05	78.41
2800	32.42	78.96
2900	33.94	79.80
3000	35.37	80.40
3100	37.20	81.83
3200	38.80	82.67
3300	40.69	84.08
3400	42.42	85.08
3500	44.13	85.97
3600	46.05	87.22
3700	47.87	88.21
3800	49.68	89.14
3900	51.71	90.41
4000	53.45	91.11
4100	55.56	92.40
4200	57.48	93.32
4300	59.46	94.28
4400	61.55	95.38
4500	63.37	96.01
4600	65.51	97.10
4700	67.38	97.75
4800	69.36	98.52
4900	71.39	99.34
5000	73.30	99.96
5100	74.80	100.00
5200	76.26	99.99
5300	77.67	99.92
5400	79.12	99.91
5500	80.56	99.87
5600	81.88	99.70
5700	83.28	99.62
5800	84.74	99.62
5900	86.22	99.64
6000	87.61	99.56
6100	88.96	99.44
6200	90.24	99.24
6300	91.49	99.02
6400	92.87	98.94
6500	94.18	98.79
6600	95.39	98.55
6700	96.54	98.24
6800	97.64	97.90
6900	98.85	97.68
7000	100.00	97.40
7100	99.96	95.99
7200	99.62	94.34
7300	99.62	93.05
7400	99.40	91.59
7500	99.18	90.17
7600	97.96	87.88
7700	96.69	85.62
7800	95.31	83.32
7900	94.03	81.15
8000	92.64	78.96
