rpm	power	torque
1000	7.51	37.39
1100	9.56	43.30
1200	11.55	47.92
1300	13.54	51.87
1400	15.53	55.23
1500	17.52	58.15
1600	19.94	62.06
1700	22.23	65.11
1800	24.57	67.98
1900	26.78	70.19
2000	29.21	72.72
2100	31.85	75.53
2200	34.72	78.58
2300	37.36	80.89
2400	40.01	83.01
2500	42.70	85.05
2600	45.12	86.42
2700	47.55	87.69
2800	49.94	88.80
2900	52.36	89.91
3000	54.70	90.80
3100	56.77	91.20
3200	58.78	91.46
3300	60.87	91.85
3400	62.95	92.20
3500	64.94	92.40
3600	67.37	93.18
3700	69.79	93.93
3800	72.22	94.64
3900	74.65	95.31
4000	77.05	95.92
4100	79.72	96.82
4200	82.36	97.65
4300	85.01	98.44
4400	87.66	99.20
4500	90.37	100.00
4600	91.80	99.38
4700	93.35	98.90
4800	94.89	98.44
4900	96.43	98.00
5000	98.04	97.64
5100	98.46	96.14
5200	98.86	94.67
5300	99.20	93.20
5400	99.56	91.81
5500	100.00	90.54
5600	97.96	87.10
5700	95.73	83.63
5800	93.53	80.30
5900	91.22	76.99
6000	88.91	73.79
6100	86.81	70.87
