rpm	power	torque
1000	8.81	55.83
1100	10.13	58.37
1200	11.46	60.52
1300	13.00	63.35
1400	14.32	64.81
1500	15.76	66.57
1600	17.52	69.39
1700	19.18	71.48
1800	20.93	73.67
1900	22.61	75.40
2000	24.36	77.17
2100	26.12	78.82
2200	27.80	80.06
2300	29.56	81.44
2400	31.41	82.94
2500	33.18	84.09
2600	34.86	84.95
2700	36.79	86.33
2800	38.50	87.13
2900	40.34	88.15
3000	42.03	88.78
3100	43.80	89.52
3200	45.45	90.00
3300	47.22	90.67
3400	48.98	91.29
3500	50.64	91.68
3600	52.52	92.43
3700	54.28	92.96
3800	56.05	93.46
3900	57.93	94.13
4000	59.81	94.74
4100	61.67	95.32
4200	63.55	95.88
4300	65.32	96.25
4400	67.19	96.75
4500	69.06	97.24
4600	70.83	97.57
4700	72.60	97.88
4800	74.36	98.17
4900	76.13	98.45
5000	77.87	98.68
5100	79.66	98.97
5200	81.43	99.22
5300	83.19	99.46
5400	84.96	99.69
5500	86.80	100.00
5600	88.05	99.63
5700	89.55	99.55
5800	90.70	99.09
5900	92.02	98.83
6000	93.35	98.58
6100	94.28	97.94
6200	95.12	97.21
6300	96.00	96.56
6400	96.89	95.92
6500	97.68	95.22
6600	98.25	94.32
6700	98.58	93.23
6800	99.12	92.36
6900	99.57	91.44
7000	100.00	90.52
7100	98.92	88.28
7200	97.82	86.08
7300	96.70	83.94
7400	95.39	81.68
7500	94.21	79.59
