rpm	power	torque
1000	4.47	33.08
1100	5.10	34.33
1200	5.90	36.40
1300	6.59	37.54
1400	7.25	38.35
1500	8.05	39.72
1600	9.18	42.47
1700	10.22	44.48
1800	11.25	46.27
1900	12.38	48.22
2000	13.57	50.22
2100	15.42	54.35
2200	17.05	57.37
2300	18.68	60.13
2400	20.53	63.33
2500	22.31	66.07
2600	24.68	70.25
2700	26.99	73.99
2800	29.33	77.53
2900	31.66	80.81
3000	33.95	83.77
3100	36.12	86.25
3200	38.20	88.37
3300	40.38	90.58
3400	42.56	92.67
3500	44.59	94.31
3600	46.49	95.59
3700	48.12	96.27
3800	49.97	97.34
3900	51.82	98.36
4000	53.48	98.98
4100	54.96	99.23
4200	56.50	99.57
4300	57.91	99.69
4400	59.32	99.80
4500	60.75	99.93
4600	62.14	100.00
4700	63.48	99.98
4800	64.75	99.85
4900	66.16	99.94
5000	67.36	99.73
5100	68.76	99.80
5200	70.09	99.77
5300	71.37	99.67
5400	72.71	99.67
5500	73.97	99.55
5600	75.22	99.43
5700	76.57	99.44
5800	77.76	99.25
5900	79.09	99.23
6000	80.33	99.11
6100	81.56	98.97
6200	82.75	98.80
6300	84.01	98.70
6400	85.36	98.72
6500	86.52	98.53
6600	87.52	98.16
6700	88.92	98.24
6800	90.06	98.04
6900	91.21	97.85
7000	92.42	97.73
7100	93.39	97.37
7200	94.42	97.08
7300	95.42	96.76
7400	96.39	96.42
7500	97.47	96.20
7600	97.91	95.36
7700	98.46	94.66
7800	98.90	93.86
7900	99.48	93.21
8000	99.89	92.43
8100	100.00	91.39
8200	99.89	90.17
8300	99.89	89.09
8400	99.78	87.93
8500	99.86	86.97
8600	99.21	85.39
8700	98.68	83.96
8800	98.02	82.45
8900	97.42	81.03
9000	96.83	79.64
9100	95.90	78.01
9200	94.86	76.33
9300	93.83	74.68
9400	92.90	73.16
9500	91.87	71.58
