rpm	power	torque
1000	9.25	49.00
1100	10.64	51.25
1200	12.26	54.10
1300	13.66	55.64
1400	15.23	57.62
1500	16.81	59.35
1600	18.70	61.92
1700	20.48	63.83
1800	22.25	65.47
1900	24.01	66.93
2000	25.81	68.37
2100	27.98	70.57
2200	30.14	72.57
2300	32.19	74.14
2400	34.47	76.07
2500	36.54	77.42
2600	39.00	79.45
2700	41.29	81.00
2800	43.78	82.82
2900	46.05	84.12
3000	48.44	85.52
3100	50.93	87.02
3200	53.42	88.43
3300	55.99	89.86
3400	58.52	91.17
3500	60.90	92.17
3600	63.47	93.39
3700	65.93	94.38
3800	68.39	95.33
3900	70.88	96.26
4000	73.30	97.07
4100	75.75	97.87
4200	78.03	98.40
4300	80.35	98.97
4400	82.59	99.42
4500	84.96	100.00
4600	86.78	99.93
4700	88.44	99.67
4800	90.34	99.70
4900	92.18	99.64
5000	93.94	99.52
5100	95.17	98.84
5200	96.35	98.15
5300	97.58	97.52
5400	98.70	96.81
5500	100.00	96.31
5600	99.56	94.17
5700	98.90	91.90
5800	98.24	89.72
5900	97.58	87.60
6000	96.99	85.62
