rpm	power	torque
1000	6.15	45.54
1100	6.95	46.80
1200	7.75	47.85
1300	8.56	48.74
1400	9.57	50.64
1500	10.39	51.32
1600	11.50	53.22
1700	12.57	54.75
1800	13.45	55.34
1900	14.51	56.57
2000	15.57	57.67
2100	16.91	59.62
2200	18.18	61.21
2300	19.52	62.85
2400	20.86	64.36
2500	22.09	65.45
2600	23.58	67.17
2700	25.13	68.94
2800	26.50	70.08
2900	28.09	71.73
3000	29.55	72.94
3100	31.41	75.04
3200	33.13	76.67
3300	35.01	78.56
3400	36.84	80.26
3500	38.57	81.61
3600	40.83	83.99
3700	42.82	85.71
3800	44.95	87.60
3900	47.07	89.39
4000	49.06	90.84
4100	51.19	92.47
4200	53.26	93.92
4300	55.31	95.26
4400	57.43	96.67
4500	59.29	97.58
4600	61.02	98.24
4700	62.61	98.65
4800	64.20	99.05
4900	65.79	99.43
5000	67.51	100.00
5100	68.72	99.79
5200	70.03	99.73
5300	71.12	99.38
5400	72.46	99.38
5500	73.66	99.19
5600	75.05	99.26
5700	76.16	98.95
5800	77.43	98.87
5900	78.61	98.67
6000	80.01	98.76
6100	81.28	98.69
6200	82.46	98.50
6300	83.78	98.49
6400	85.03	98.39
6500	86.26	98.29
6600	87.49	98.17
6700	88.77	98.12
6800	89.87	97.87
6900	91.18	97.86
7000	92.38	97.74
7100	93.57	97.60
7200	94.63	97.33
7300	95.72	97.11
7400	96.79	96.87
7500	98.06	96.83
7600	98.49	95.97
7700	98.93	95.15
7800	99.47	94.44
7900	100.00	93.75
8000	99.90	92.49
8100	98.54	90.09
8200	96.42	87.08
8300	94.20	84.06
8400	92.17	81.26
8500	89.91	78.33
8600	85.72	73.82
8700	81.05	68.99
8800	76.28	64.20
8900	71.63	59.61
9000	66.84	55.01
