rpm	power	torque
1000	2.79	24.94
1100	3.67	29.83
1200	4.41	32.85
1300	5.44	37.42
1400	6.28	40.09
1500	7.40	44.11
1600	8.16	45.60
1700	9.15	48.15
1800	10.04	49.89
1900	11.02	51.85
2000	11.58	51.79
2100	13.16	56.04
2200	14.74	59.90
2300	15.69	60.99
2400	16.84	62.76
2500	18.00	64.40
2600	19.16	65.90
2700	20.32	67.30
2800	21.48	68.59
2900	22.64	69.80
3000	23.85	71.09
3100	25.16	72.58
3200	26.36	73.66
3300	27.76	75.23
3400	29.06	76.42
3500	30.42	77.73
3600	31.78	78.95
3700	33.05	79.89
3800	34.32	80.76
3900	35.89	82.30
4000	36.84	82.37
4100	38.08	83.05
4200	38.99	83.01
4300	40.17	83.53
4400	41.42	84.19
4500	42.26	83.98
4600	43.37	84.32
4700	44.53	84.73
4800	45.48	84.73
4900	46.44	84.76
5000	47.59	85.11
5100	48.95	85.84
5200	49.91	85.82
5300	51.05	86.13
5400	52.01	86.13
5500	52.96	86.11
5600	54.68	87.32
5700	56.07	87.96
5800	57.64	88.88
5900	59.00	89.42
6000	60.25	89.80
6100	61.92	90.78
6200	63.56	91.68
6300	65.04	92.32
6400	66.53	92.96
6500	68.10	93.69
6600	70.29	95.24
6700	72.22	96.39
6800	74.06	97.39
6900	76.01	98.52
7000	77.87	99.48
7100	79.08	99.60
7200	80.33	99.78
7300	81.55	99.90
7400	82.71	99.95
7500	83.87	100.00
7600	84.73	99.69
7700	85.36	99.13
7800	86.51	99.18
7900	87.24	98.75
8000	88.08	98.45
8100	89.12	98.39
8200	90.23	98.40
8300	91.04	98.09
8400	92.20	98.16
8500	93.10	97.94
8600	94.14	97.89
8700	94.84	97.48
8800	95.79	97.34
8900	96.65	97.11
9000	97.49	96.87
9100	97.91	96.21
9200	98.33	95.58
9300	98.74	94.95
9400	99.16	94.34
9500	99.58	93.74
9600	99.79	92.96
9700	99.79	92.00
9800	99.79	91.06
9900	99.79	90.14
10000	100.00	89.42
10100	99.79	88.35
10200	99.58	87.30
10300	99.39	86.29
10400	99.16	85.27
10500	99.16	84.45
