rpm	power	torque
1000	14.54	69.74
1100	17.49	76.27
1200	20.35	81.33
1300	23.19	85.59
1400	26.04	89.24
1500	28.89	92.40
1600	31.41	94.18
1700	34.04	96.05
1800	36.67	97.72
1900	39.19	98.94
2000	41.59	99.77
2100	43.75	99.95
2200	45.86	100.00
2300	47.92	99.96
2400	50.01	99.96
2500	52.09	99.96
2600	54.17	99.95
2700	56.15	99.77
2800	58.33	99.93
2900	60.29	99.74
3000	62.41	99.80
3100	64.49	99.80
3200	66.64	99.90
3300	68.66	99.82
3400	70.79	99.89
3500	72.83	99.83
3600	74.92	99.84
3700	77.00	99.84
3800	79.09	99.85
3900	81.07	99.72
4000	83.15	99.72
4100	84.68	99.09
4200	86.31	98.59
4300	87.83	97.99
4400	89.29	97.35
4500	90.86	96.86
4600	92.03	95.97
4700	93.17	95.10
4800	94.38	94.32
4900	95.59	93.59
5000	96.81	92.88
5100	97.25	91.48
5200	97.80	90.22
5300	98.24	88.92
5400	98.90	87.86
5500	99.45	86.74
5600	99.56	85.29
5700	99.56	83.79
5800	99.78	82.53
5900	99.89	81.22
6000	100.00	79.96
6100	98.33	77.33
6200	96.58	74.73
6300	94.77	72.17
6400	93.02	69.72
6500	91.15	67.28
6600	88.13	64.06
6700	84.87	60.77
6800	81.58	57.55
6900	78.50	54.58
7000	75.29	51.60
