rpm	power	torque
1000	10.36	58.29
1100	12.10	61.93
1200	13.76	64.52
1300	15.51	67.16
1400	17.13	68.86
1500	18.84	70.69
1600	21.62	76.04
1700	24.25	80.27
1800	27.10	84.72
1900	29.72	88.05
2000	32.35	91.05
2100	34.76	93.17
2200	37.17	95.10
2300	39.58	96.86
2400	41.88	98.21
2500	44.18	99.46
2600	46.05	99.69
2700	47.79	99.61
2800	49.58	99.65
2900	51.42	99.80
3000	53.21	99.83
3100	55.00	99.85
3200	56.75	99.81
3300	58.55	99.86
3400	60.24	99.72
3500	62.06	99.80
3600	63.90	99.90
3700	65.60	99.78
3800	67.44	99.89
3900	69.20	99.86
4000	71.06	99.99
4100	72.70	99.80
4200	74.48	99.80
4300	76.33	99.90
4400	78.00	99.77
4500	79.84	99.85
4600	81.66	99.91
4700	83.41	99.88
4800	85.16	99.85
4900	86.97	99.89
5000	88.62	99.75
5100	90.48	99.85
5200	92.32	99.93
5300	94.12	99.94
5400	95.86	99.91
5500	97.72	100.00
5600	98.27	98.77
5700	98.70	97.46
5800	99.13	96.20
5900	99.60	95.01
6000	100.00	93.80
6100	98.54	90.92
6200	96.61	87.70
6300	94.87	84.75
6400	93.05	81.83
6500	91.15	78.92
6600	88.99	75.89
6700	86.66	72.80
6800	84.25	69.73
6900	81.95	66.85
7000	79.54	63.96
