rpm	power	torque
1000	6.01	43.06
1100	6.95	45.27
1200	7.85	46.90
1300	8.87	48.89
1400	9.77	50.02
1500	10.79	51.53
1600	11.87	53.17
1700	12.92	54.49
1800	14.05	55.94
1900	15.17	57.23
2000	16.19	58.00
2100	17.31	59.08
2200	18.44	60.06
2300	19.56	60.95
2400	20.68	61.76
2500	21.74	62.34
2600	23.04	63.51
2700	24.28	64.44
2800	25.52	65.33
2900	26.85	66.36
3000	28.09	67.10
3100	29.65	68.55
3200	31.11	69.67
3300	32.67	70.95
3400	34.12	71.93
3500	35.69	73.07
3600	37.68	75.02
3700	39.71	76.92
3800	41.74	78.72
3900	43.77	80.43
4000	45.91	82.25
4100	48.93	85.54
4200	51.94	88.63
4300	54.97	91.62
4400	57.98	94.44
4500	60.88	96.97
4600	62.67	97.64
4700	64.39	98.19
4800	66.20	98.84
4900	67.80	99.16
5000	69.58	99.74
5100	71.04	99.83
5200	72.49	99.91
5300	73.93	99.96
5400	75.29	99.93
5500	76.74	100.00
5600	78.09	99.93
5700	79.43	99.87
5800	80.88	99.95
5900	82.23	99.88
6000	83.63	99.90
6100	84.92	99.77
6200	86.37	99.84
6300	87.71	99.78
6400	88.98	99.65
6500	90.57	99.87
6600	91.74	99.62
6700	92.87	99.34
6800	93.99	99.06
6900	95.12	98.80
7000	96.32	98.62
7100	97.04	97.95
7200	97.81	97.36
7300	98.47	96.68
7400	99.20	96.07
7500	99.90	95.46
7600	100.00	94.30
7700	99.90	92.98
7800	99.79	91.69
7900	99.79	90.53
8000	99.79	89.40
