rpm	power	torque
1500	19.30	51.94
1600	23.41	59.05
1700	27.55	65.41
1800	31.62	70.89
1900	35.75	75.94
2000	39.85	80.41
2100	43.91	84.39
2200	47.92	87.91
2300	52.02	91.28
2400	56.21	94.53
2500	59.93	96.75
2600	62.87	97.58
2700	65.85	98.43
2800	68.63	98.93
2900	71.59	99.63
3000	74.33	100.00
3100	76.24	99.25
3200	78.23	98.66
3300	80.00	97.84
3400	81.99	97.33
3500	83.77	96.59
3600	85.43	95.77
3700	87.20	95.11
3800	88.86	94.38
3900	90.52	93.67
4000	92.07	92.90
4100	93.18	91.73
4200	94.32	90.64
4300	95.56	89.69
4400	96.64	88.65
4500	97.54	87.48
4600	97.65	85.68
4700	97.76	83.95
4800	97.87	82.29
4900	97.87	80.61
5000	98.08	79.16
5100	98.20	77.71
5200	98.20	76.22
5300	98.42	74.95
5400	98.57	73.67
5500	98.75	72.46
5600	98.86	71.25
5700	99.08	70.15
5800	99.19	69.02
5900	99.41	68.00
6000	99.52	66.94
6100	99.52	65.85
6200	99.74	64.93
6300	99.77	63.91
6400	99.85	62.97
6500	100.00	62.09
6600	99.96	61.13
6700	99.74	60.08
6800	99.52	59.07
6900	99.52	58.21
7000	99.41	57.32
7100	99.52	56.57
7200	99.52	55.79
7300	99.52	55.02
7400	99.52	54.28
7500	99.63	53.61
7600	96.33	51.15
7700	92.94	48.71
7800	89.47	46.29
7900	85.99	43.93
8000	82.39	41.57
8100	78.24	38.98
8200	73.93	36.38
8300	69.50	33.79
8400	65.22	31.33
8500	60.76	28.85
8600	56.14	26.35
8700	51.58	23.93
8800	47.04	21.57
8900	42.36	19.21
9000	37.58	16.85
