rpm	power	torque
1000	7.93	40.39
1100	9.26	42.86
1200	11.01	46.75
1300	12.57	49.24
1400	14.32	52.09
1500	15.99	54.30
1600	18.30	58.24
1700	20.51	61.46
1800	22.72	64.29
1900	25.02	67.07
2000	27.25	69.38
2100	29.89	72.50
2200	32.52	75.28
2300	34.97	77.43
2400	37.61	79.82
2500	40.04	81.58
2600	43.02	84.27
2700	45.89	86.56
2800	48.76	88.69
2900	51.66	90.73
3000	54.60	92.70
3100	57.43	94.35
3200	60.23	95.86
3300	63.09	97.38
3400	65.96	98.81
3500	68.72	100.00
3600	70.60	99.88
3700	72.53	99.84
3800	74.40	99.72
3900	76.28	99.61
4000	78.09	99.43
4100	79.70	99.00
4200	81.19	98.46
4300	82.83	98.11
4400	84.37	97.66
4500	85.87	97.19
4600	87.31	96.67
4700	88.56	95.96
4800	89.95	95.45
4900	91.28	94.88
5000	92.68	94.41
5100	93.62	93.50
5200	94.67	92.73
5300	95.60	91.87
5400	96.57	91.09
5500	97.59	90.37
5600	98.12	89.24
5700	98.58	88.08
5800	99.00	86.94
5900	99.57	85.95
6000	100.00	84.89
6100	98.70	82.41
6200	97.15	79.81
6300	95.60	77.29
6400	94.06	74.86
6500	92.30	72.32
