rpm	power	torque
1000	11.16	73.90
1100	12.56	75.58
1200	13.90	76.68
1300	15.34	78.13
1400	16.65	78.75
1500	18.00	79.47
1600	19.44	80.47
1700	20.91	81.43
1800	22.33	82.14
1900	23.78	82.87
2000	25.21	83.47
2100	26.65	84.05
2200	28.04	84.38
2300	29.42	84.69
2400	30.80	84.97
2500	32.20	85.29
2600	33.67	85.76
2700	35.38	86.78
2800	36.97	87.43
2900	38.41	87.70
3000	39.97	88.22
3100	41.85	89.38
3200	43.62	90.25
3300	45.33	90.95
3400	47.15	91.83
3500	48.72	92.16
3600	50.35	92.62
3700	51.93	92.93
3800	53.37	93.00
3900	54.83	93.09
4000	56.37	93.31
4100	57.92	93.55
4200	59.53	93.85
4300	61.13	94.13
4400	62.68	94.33
4500	64.13	94.36
4600	65.82	94.75
4700	67.54	95.15
4800	69.11	95.34
4900	70.78	95.64
5000	72.36	95.82
5100	74.65	96.92
5200	76.75	97.74
5300	78.86	98.52
5400	80.96	99.27
5500	83.06	100.00
5600	84.17	99.53
5700	85.24	99.02
5800	86.34	98.57
5900	87.40	98.08
6000	88.51	97.68
6100	89.96	97.66
6200	91.35	97.56
6300	92.73	97.46
6400	94.17	97.43
6500	95.60	97.39
6600	96.48	96.79
6700	97.36	96.22
6800	98.24	95.66
6900	99.12	95.12
7000	100.00	94.59
7100	100.00	93.26
7200	99.78	91.76
7300	99.78	90.51
7400	99.56	89.09
7500	99.56	87.90
7600	99.34	86.55
7700	98.90	85.05
7800	98.66	83.75
7900	98.24	82.34
8000	98.02	81.13
8100	97.27	79.51
8200	96.48	77.91
8300	95.62	76.28
8400	94.93	74.83
8500	93.94	73.18
