rpm	power	torque
1000	6.04	49.84
1100	6.86	51.48
1200	7.70	52.99
1300	8.68	55.13
1400	9.58	56.47
1500	10.41	57.29
1600	11.45	59.08
1700	12.63	61.32
1800	13.58	62.26
1900	14.58	63.32
2000	15.72	64.88
2100	16.75	65.84
2200	17.78	66.72
2300	18.95	68.00
2400	19.99	68.75
2500	20.93	69.09
2600	22.16	70.34
2700	23.38	71.49
2800	24.61	72.56
2900	25.84	73.55
3000	27.07	74.48
3100	28.71	76.46
3200	29.96	77.29
3300	31.23	78.13
3400	32.69	79.37
3500	34.10	80.41
3600	35.69	81.83
3700	37.06	82.69
3800	38.56	83.77
3900	39.98	84.62
4000	41.54	85.72
4100	43.31	87.20
4200	44.64	87.74
4300	46.23	88.74
4400	47.89	89.84
4500	49.40	90.62
4600	50.89	91.32
4700	52.54	92.26
4800	54.14	93.10
4900	55.80	94.01
5000	57.05	94.19
5100	58.70	95.00
5200	60.16	95.49
5300	61.60	95.94
5400	62.88	96.12
5500	64.50	96.80
5600	65.80	96.99
5700	67.46	97.70
5800	69.05	98.27
5900	70.61	98.78
6000	72.05	99.11
6100	73.30	99.18
6200	74.63	99.35
6300	75.94	99.50
6400	77.31	99.71
6500	78.55	99.75
6600	79.96	100.00
6700	80.85	99.61
6800	82.08	99.64
6900	83.30	99.65
7000	84.54	99.69
7100	85.78	99.72
7200	86.62	99.31
7300	87.66	99.12
7400	88.70	98.94
7500	89.74	98.77
7600	90.79	98.60
7700	92.04	98.66
7800	93.28	98.72
7900	94.35	98.58
8000	95.47	98.51
8100	96.41	98.24
8200	97.20	97.84
8300	98.28	97.74
8400	99.12	97.40
8500	100.00	97.11
8600	99.07	95.09
8700	97.63	92.62
8800	96.20	90.23
8900	94.93	88.04
9000	93.56	85.81
