rpm	power	torque
1000	10.06	56.27
1100	11.57	58.86
1200	13.01	60.63
1300	14.46	62.22
1400	15.90	63.54
1500	17.23	64.27
1600	19.11	66.83
1700	21.11	69.46
1800	22.99	71.45
1900	24.87	73.23
2000	26.75	74.84
2100	29.41	78.34
2200	32.17	81.81
2300	34.84	84.73
2400	37.55	87.53
2500	40.13	89.80
2600	42.12	90.64
2700	44.12	91.41
2800	46.13	92.16
2900	48.10	92.79
3000	50.10	93.42
3100	51.87	93.60
3200	53.53	93.58
3300	55.19	93.56
3400	56.85	93.55
3500	58.66	93.77
3600	60.73	94.37
3700	62.83	95.00
3800	64.94	95.60
3900	67.04	96.16
4000	69.10	96.64
4100	71.24	97.21
4200	73.46	97.84
4300	75.67	98.44
4400	77.88	99.02
4500	80.19	99.69
4600	81.98	99.70
4700	83.86	99.82
4800	85.66	99.83
4900	87.59	100.00
5000	89.20	99.80
5100	90.53	99.30
5200	91.41	98.34
5300	92.40	97.53
5400	93.40	96.76
5500	94.34	95.96
5600	95.06	94.96
5700	95.67	93.90
5800	96.28	92.87
5900	96.92	91.89
6000	97.61	91.01
6100	98.02	89.89
6200	98.40	88.78
6300	98.79	87.72
6400	99.12	86.64
6500	99.56	85.69
6600	99.56	84.39
6700	99.78	83.31
6800	99.78	82.09
6900	99.89	80.99
7000	100.00	79.92
7100	98.82	77.86
7200	97.37	75.65
7300	95.77	73.39
7400	94.27	71.27
7500	92.72	69.16
7600	90.51	66.62
7700	88.19	64.07
7800	85.75	61.50
7900	83.43	59.08
8000	81.05	56.68
8100	77.59	53.59
8200	73.67	50.26
8300	69.86	47.09
8400	66.10	44.02
8500	62.11	40.88
