rpm	power	torque
1000	7.49	32.38
1100	9.69	38.10
1200	11.81	42.57
1300	13.87	46.12
1400	16.14	49.85
1500	18.30	52.76
1600	21.24	57.39
1700	24.17	61.48
1800	27.00	64.85
1900	29.93	68.11
2000	32.80	70.90
2100	36.24	74.61
2200	39.61	77.85
2300	43.00	80.84
2400	46.36	83.52
2500	49.65	85.87
2600	53.12	88.34
2700	56.48	90.46
2800	59.86	92.44
2900	63.12	94.11
3000	66.50	95.84
3100	69.43	96.84
3200	72.36	97.77
3300	75.30	98.66
3400	78.12	99.35
3500	80.95	100.00
3600	82.89	99.56
3700	84.65	98.92
3800	86.34	98.25
3900	88.25	97.84
4000	89.98	97.26
4100	91.39	96.38
4200	92.73	95.46
4300	94.05	94.57
4400	95.37	93.72
4500	96.81	93.02
4600	97.36	91.51
4700	98.02	90.17
4800	98.68	88.89
4900	99.34	87.66
5000	100.00	86.48
5100	99.56	84.41
5200	98.90	82.23
5300	98.24	80.14
5400	97.79	78.30
5500	97.14	76.36
5600	95.66	73.86
5700	94.26	71.51
5800	92.73	69.13
5900	91.19	66.83
6000	89.79	64.71
