rpm	power	torque
1000	6.81	50.65
1100	7.80	52.69
1200	8.89	55.07
1300	9.87	56.46
1400	10.95	58.12
1500	11.95	59.22
1600	13.04	60.60
1700	14.25	62.30
1800	15.34	63.35
1900	16.43	64.30
2000	17.58	65.35
2100	18.67	66.09
2200	19.76	66.76
2300	20.85	67.38
2400	21.93	67.94
2500	23.02	68.45
2600	24.09	68.87
2700	25.18	69.33
2800	26.27	69.76
2900	27.26	69.89
3000	28.35	70.25
3100	29.45	70.61
3200	30.64	71.17
3300	31.74	71.50
3400	32.84	71.79
3500	33.93	72.06
3600	35.35	73.00
3700	36.66	73.66
3800	37.98	74.29
3900	39.35	75.01
4000	40.66	75.56
4100	42.41	76.89
4200	44.15	78.15
4300	45.90	79.35
4400	47.65	80.50
4500	49.34	81.51
4600	51.93	83.93
4700	54.45	86.11
4800	56.95	88.19
4900	59.47	90.22
5000	61.98	92.14
5100	64.05	93.36
5200	66.02	94.38
5300	67.99	95.36
5400	69.96	96.30
5500	72.03	97.36
5600	73.81	97.98
5700	75.46	98.41
5800	77.16	98.90
5900	78.91	99.42
6000	80.71	100.00
6100	81.97	99.89
6200	83.34	99.92
6300	84.65	99.89
6400	85.97	99.85
6500	87.28	99.82
6600	88.57	99.76
6700	90.02	99.87
6800	91.12	99.61
6900	92.43	99.58
7000	93.74	99.54
7100	94.83	99.29
7200	95.81	98.92
7300	96.80	98.57
7400	97.89	98.33
7500	98.96	98.08
7600	99.12	96.95
7700	99.34	95.90
7800	99.56	94.88
7900	99.78	93.89
8000	99.95	92.87
8100	100.00	91.77
8200	99.89	90.55
8300	99.89	89.46
8400	99.78	88.30
8500	99.89	87.36
8600	99.43	85.94
8700	98.90	84.51
8800	98.46	83.17
8900	98.02	81.87
9000	97.80	80.78
