rpm	power	torque
1000	8.40	52.45
1100	10.01	56.86
1200	11.56	60.16
1300	13.21	63.46
1400	14.75	65.80
1500	16.41	68.33
1600	18.27	71.33
1700	20.14	74.02
1800	21.92	76.07
1900	23.78	78.17
2000	25.67	80.16
2100	27.52	81.86
2200	29.41	83.51
2300	31.18	84.67
2400	33.14	86.25
2500	34.92	87.26
2600	36.91	88.67
2700	38.86	89.91
2800	40.73	90.87
2900	42.64	91.84
3000	44.62	92.91
3100	46.46	93.62
3200	48.37	94.42
3300	50.20	95.03
3400	52.12	95.75
3500	53.88	96.16
3600	55.64	96.55
3700	57.41	96.92
3800	59.17	97.26
3900	60.89	97.52
4000	62.60	97.75
4100	64.41	98.13
4200	66.17	98.41
4300	67.93	98.68
4400	69.69	98.94
4500	71.40	99.11
4600	73.11	99.28
4700	74.87	99.50
4800	76.59	99.66
4900	78.35	99.88
5000	80.05	100.00
5100	81.37	99.66
5200	82.69	99.33
5300	84.01	99.01
5400	85.33	98.71
5500	86.58	98.33
5600	87.65	97.77
5700	88.86	97.38
5800	89.96	96.88
5900	91.06	96.41
6000	92.08	95.86
6100	93.16	95.39
6200	94.17	94.87
6300	95.25	94.44
6400	96.24	93.93
6500	97.34	93.55
6600	97.89	92.65
6700	98.35	91.69
6800	99.00	90.94
6900	99.45	90.03
7000	100.00	89.23
7100	97.81	86.05
7200	95.17	82.57
7300	92.53	79.17
7400	89.88	75.87
7500	87.24	72.66
