rpm	power	torque
1000	7.93	53.46
1100	8.80	53.94
1200	9.89	55.57
1300	10.98	56.95
1400	11.98	57.71
1500	12.97	58.29
1600	14.32	60.33
1700	15.60	61.87
1800	16.87	63.20
1900	18.18	64.52
2000	19.38	65.35
2100	20.86	66.99
2200	22.29	68.32
2300	23.76	69.64
2400	25.18	70.73
2500	26.60	71.73
2600	28.24	73.23
2700	29.88	74.61
2800	31.51	75.87
2900	33.05	76.84
3000	34.69	77.97
3100	36.34	79.03
3200	38.08	80.24
3300	39.72	81.16
3400	41.39	82.07
3500	43.01	82.85
3600	44.87	84.03
3700	46.51	84.75
3800	48.37	85.82
3900	50.12	86.65
4000	51.93	87.53
4100	53.95	88.73
4200	55.93	89.78
4300	57.86	90.72
4400	59.76	91.57
4500	61.70	92.45
4600	63.59	93.21
4700	65.45	93.89
4800	67.42	94.71
4900	69.28	95.34
5000	71.26	96.09
5100	73.23	96.81
5200	75.20	97.50
5300	77.19	98.19
5400	79.25	98.95
5500	81.25	99.60
5600	82.86	99.77
5700	84.32	99.74
5800	85.86	99.81
5900	87.51	100.00
6000	88.90	99.91
6100	90.19	99.69
6200	91.28	99.26
6300	92.37	98.85
6400	93.54	98.54
6500	94.66	98.19
6600	95.29	97.34
6700	95.83	96.44
6800	96.49	95.67
6900	97.14	94.92
7000	97.69	94.09
7100	98.24	93.29
7200	98.57	92.30
7300	99.09	91.52
7400	99.56	90.71
7500	100.00	89.90
7600	98.90	87.74
7700	97.65	85.51
7800	96.48	83.40
7900	95.25	81.30
8000	94.00	79.22
8100	92.41	76.92
8200	90.77	74.64
8300	89.13	72.40
8400	87.52	70.25
8500	85.88	68.12
8600	84.10	65.93
8700	82.24	63.73
8800	80.48	61.67
8900	78.62	59.56
9000	76.95	57.64
