rpm	power	torque
1500	15.00	75.85
1600	16.33	77.38
1700	17.47	77.92
1800	18.75	79.01
1900	19.93	79.55
2000	21.27	80.66
2100	22.84	82.47
2200	24.27	83.66
2300	25.74	84.87
2400	27.31	86.28
2500	28.76	87.23
2600	30.23	88.16
2700	31.77	89.24
2800	33.33	90.26
2900	34.86	91.16
3000	36.18	91.46
3100	37.29	91.21
3200	38.27	90.68
3300	39.39	90.51
3400	40.38	90.05
3500	41.44	89.80
3600	42.34	89.18
3700	43.24	88.63
3800	44.13	88.06
3900	45.01	87.52
4000	46.01	87.23
4100	47.04	87.00
4200	48.16	86.95
4300	49.28	86.91
4400	50.40	86.87
4500	51.47	86.73
4600	52.65	86.79
4700	53.61	86.50
4800	54.72	86.44
4900	55.82	86.39
5000	57.02	86.49
5100	58.69	87.26
5200	60.25	87.86
5300	61.82	88.46
5400	63.39	89.01
5500	65.02	89.64
5600	67.73	91.71
5700	70.39	93.65
5800	73.24	95.76
5900	75.91	97.57
6000	78.61	99.36
6100	80.06	99.53
6200	81.41	99.57
6300	82.75	99.60
6400	84.19	99.75
6500	85.71	100.00
6600	86.49	99.37
6700	87.37	98.89
6800	88.29	98.46
6900	89.13	97.96
7000	90.09	97.60
7100	91.12	97.32
7200	92.22	97.13
7300	93.33	96.95
7400	94.43	96.77
7500	95.64	96.71
7600	96.43	96.22
7700	97.35	95.88
7800	98.25	95.52
7900	99.15	95.18
8000	100.00	94.79
8100	98.49	92.21
8200	96.60	89.34
8300	94.79	86.60
8400	92.92	83.89
8500	91.03	81.21
8600	86.63	76.39
