rpm	power	torque
1000	5.73	45.44
1100	6.83	49.26
1200	7.91	52.29
1300	8.82	53.78
1400	9.88	55.93
1500	10.88	57.53
1600	12.28	60.85
1700	13.52	63.05
1800	14.77	65.06
1900	15.99	66.74
2000	17.31	68.60
2100	18.30	69.08
2200	19.49	70.23
2300	20.58	70.94
2400	21.60	71.37
2500	22.71	72.01
2600	23.63	72.06
2700	24.72	72.60
2800	25.80	73.06
2900	26.89	73.53
3000	27.78	73.41
3100	29.09	74.39
3200	30.20	74.83
3300	31.30	75.21
3400	32.58	75.98
3500	33.62	76.15
3600	34.91	76.88
3700	36.15	77.47
3800	37.39	78.01
3900	38.48	78.23
4000	39.74	78.76
4100	41.54	80.34
4200	43.41	81.94
4300	45.16	83.27
4400	46.91	84.53
4500	48.66	85.74
4600	50.42	86.90
4700	52.28	88.19
4800	54.02	89.23
4900	55.67	90.08
5000	57.43	91.06
5100	59.29	92.17
5200	61.15	93.24
5300	62.90	94.10
5400	64.77	95.09
5500	66.66	96.09
5600	68.42	96.86
5700	70.14	97.56
5800	71.93	98.33
5900	73.75	99.11
6000	75.45	99.70
6100	76.76	99.78
6200	78.08	99.85
6300	79.36	99.88
6400	80.68	99.95
6500	81.95	99.96
6600	83.15	99.89
6700	84.46	99.95
6800	85.75	99.99
6900	86.97	99.94
7000	88.29	100.00
7100	88.99	99.38
7200	89.72	98.80
7300	90.57	98.37
7400	91.35	97.88
7500	92.23	97.50
7600	93.03	97.05
7700	93.91	96.70
7800	94.79	96.35
7900	95.67	96.02
8000	96.50	95.64
8100	97.22	95.16
8200	97.88	94.64
8300	98.58	94.17
8400	99.23	93.66
8500	100.00	93.28
8600	99.20	91.46
8700	98.29	89.57
8800	97.19	87.57
8900	96.32	85.81
9000	95.12	83.80
