rpm	power	torque
1000	3.26	26.25
1100	3.52	25.74
1200	4.07	27.30
1300	4.60	28.45
1400	5.04	28.97
1500	5.49	29.43
1600	6.14	30.86
1700	6.82	32.28
1800	7.41	33.14
1900	8.15	34.54
2000	8.69	34.98
2100	9.50	36.42
2200	10.38	37.96
2300	11.27	39.42
2400	12.16	40.76
2500	13.04	41.98
2600	13.94	43.13
2700	14.82	44.19
2800	15.77	45.31
2900	16.87	46.82
3000	17.74	47.58
3100	19.27	50.03
3200	20.47	51.49
3300	21.89	53.38
3400	23.00	54.43
3500	24.50	56.34
3600	26.24	58.67
3700	28.10	61.11
3800	29.79	63.10
3900	31.73	65.47
4000	33.36	67.11
4100	35.93	70.53
4200	38.22	73.24
4300	40.66	76.10
4400	43.10	78.84
4500	45.40	81.19
4600	48.43	84.73
4700	51.46	88.12
4800	54.32	91.07
4900	57.17	93.89
5000	60.04	96.64
5100	61.67	97.32
5200	63.41	98.14
5300	65.00	98.70
5400	66.71	99.42
5500	68.34	100.00
5600	69.48	99.85
5700	70.57	99.63
5800	71.75	99.56
5900	72.64	99.08
6000	73.92	99.14
6100	75.01	98.97
6200	76.20	98.91
6300	77.09	98.47
6400	78.13	98.25
6500	79.31	98.20
6600	80.35	97.97
6700	81.45	97.83
6800	82.43	97.55
6900	83.37	97.23
7000	84.49	97.13
7100	85.58	97.00
7200	86.58	96.77
7300	87.50	96.46
7400	88.63	96.38
7500	89.63	96.17
7600	90.48	95.80
7700	91.33	95.45
7800	92.44	95.37
7900	93.40	95.14
8000	94.32	94.88
8100	95.18	94.56
8200	96.02	94.23
8300	96.87	93.92
8400	97.72	93.62
8500	98.57	93.32
8600	98.88	92.53
8700	99.33	91.88
8800	99.34	90.85
8900	99.77	90.22
9000	100.00	89.42
9100	97.62	86.33
9200	94.53	82.69
