rpm	power	torque
1000	5.07	30.44
1100	5.95	32.49
1200	6.72	33.64
1300	7.64	35.31
1400	8.37	35.92
1500	9.28	37.18
1600	10.57	39.71
1700	11.67	41.26
1800	12.96	43.26
1900	14.11	44.62
2000	15.37	46.18
2100	16.85	48.22
2200	18.28	49.93
2300	19.81	51.77
2400	21.19	53.05
2500	22.67	54.49
2600	24.70	57.09
2700	26.84	59.75
2800	28.86	61.95
2900	30.80	63.82
3000	32.83	65.77
3100	35.52	68.87
3200	38.11	71.57
3300	40.72	74.15
3400	43.33	76.58
3500	45.97	78.93
3600	49.09	81.95
3700	52.23	84.84
3800	55.30	87.46
3900	58.39	89.98
4000	61.41	92.27
4100	64.22	94.13
4200	66.91	95.74
4300	69.55	97.21
4400	72.30	98.74
4500	74.88	100.00
4600	76.03	99.33
4700	77.18	98.69
4800	78.33	98.08
4900	79.48	97.49
5000	80.51	96.77
5100	81.86	96.46
5200	83.16	96.11
5300	84.35	95.64
5400	85.85	95.55
5500	87.10	95.17
5600	88.43	94.90
5700	89.83	94.71
5800	91.39	94.69
5900	92.76	94.49
6000	94.15	94.30
6100	95.32	93.91
6200	96.44	93.48
6300	97.59	93.09
6400	98.74	92.72
6500	100.00	92.46
6600	99.15	90.28
6700	98.22	88.10
6800	97.51	86.17
6900	96.63	84.16
7000	95.72	82.18
7100	93.94	79.52
7200	92.02	76.81
7300	90.21	74.26
7400	88.35	71.75
7500	86.36	69.20
7600	84.33	66.68
7700	82.19	64.15
7800	80.04	61.67
7900	77.90	59.26
8000	75.65	56.83
