rpm	power	torque
1000	13.66	83.83
1100	15.17	84.59
1200	16.60	84.87
1300	18.14	85.60
1400	19.57	85.75
1500	21.01	85.92
1600	22.65	86.84
1700	24.19	87.29
1800	25.84	88.07
1900	27.38	88.41
2000	28.94	88.76
2100	30.68	89.63
2200	32.33	90.15
2300	34.00	90.70
2400	35.74	91.36
2500	37.31	91.55
2600	39.15	92.38
2700	41.02	93.21
2800	42.81	93.80
2900	44.57	94.29
3000	46.34	94.75
3100	48.28	95.55
3200	50.08	96.01
3300	51.84	96.37
3400	53.78	97.04
3500	55.58	97.43
3600	57.30	97.65
3700	59.06	97.93
3800	60.82	98.19
3900	62.58	98.44
4000	64.23	98.51
4100	65.99	98.74
4200	67.70	98.88
4300	69.46	99.09
4400	71.16	99.22
4500	72.86	99.33
4600	74.57	99.45
4700	76.33	99.63
4800	78.05	99.75
4900	79.81	99.92
5000	81.50	100.00
5100	82.82	99.63
5200	84.14	99.27
5300	85.46	98.92
5400	86.79	98.59
5500	88.11	98.27
5600	89.21	97.72
5700	90.20	97.08
5800	91.30	96.57
5900	92.29	95.96
6000	93.30	95.40
6100	94.27	94.81
6200	95.15	94.15
6300	96.03	93.51
6400	96.93	92.91
6500	97.90	92.40
6600	98.25	91.32
6700	98.69	90.36
6800	99.13	89.43
6900	99.57	88.53
7000	100.00	87.64
7100	99.03	85.56
7200	97.93	83.44
7300	96.82	81.37
7400	95.72	79.36
7500	94.62	77.40
