rpm	power	torque
1000	6.39	49.64
1100	7.26	51.27
1200	8.13	52.63
1300	9.03	53.98
1400	10.00	55.51
1500	10.90	56.48
1600	12.08	58.68
1700	13.22	60.41
1800	14.32	61.81
1900	15.54	63.56
2000	16.69	64.83
2100	18.16	67.20
2200	19.47	68.78
2300	20.78	70.21
2400	22.17	71.78
2500	23.49	73.00
2600	24.80	74.13
2700	26.12	75.17
2800	27.33	75.86
2900	28.65	76.76
3000	30.07	77.88
3100	31.27	78.38
3200	32.48	78.87
3300	33.68	79.32
3400	34.98	79.94
3500	36.18	80.33
3600	37.82	81.64
3700	39.24	82.41
3800	40.81	83.47
3900	42.35	84.39
4000	43.83	85.15
4100	45.53	86.30
4200	47.29	87.50
4300	48.98	88.51
4400	50.69	89.53
4500	52.37	90.43
4600	54.01	91.24
4700	55.65	92.01
4800	57.29	92.75
4900	58.93	93.46
5000	60.68	94.31
5100	62.21	94.80
5200	63.85	95.42
5300	65.50	96.03
5400	67.14	96.61
5500	68.78	97.18
5600	70.42	97.72
5700	71.95	98.09
5800	73.59	98.60
5900	75.17	99.01
6000	76.82	99.49
6100	78.19	99.61
6200	79.56	99.72
6300	80.91	99.81
6400	82.22	99.84
6500	83.65	100.00
6600	84.85	99.90
6700	86.03	99.78
6800	87.22	99.68
6900	88.22	99.36
7000	89.76	99.64
7100	90.53	99.08
7200	91.61	98.87
7300	92.49	98.46
7400	93.57	98.26
7500	94.55	97.96
7600	95.37	97.52
7700	96.26	97.14
7800	97.05	96.69
7900	97.97	96.37
8000	98.90	96.07
8100	99.17	95.14
8200	99.34	94.14
8300	99.56	93.21
8400	99.78	92.31
8500	100.00	91.42
8600	98.04	88.59
8700	95.45	85.26
8800	93.04	82.16
8900	90.62	79.12
9000	87.96	75.95
