rpm	power	torque
1000	5.35	48.61
1100	5.99	49.52
1200	6.71	50.84
1300	7.43	51.95
1400	8.13	52.80
1500	8.83	53.52
1600	9.69	55.08
1700	10.50	56.12
1800	11.24	56.77
1900	12.07	57.74
2000	12.94	58.80
2100	14.05	60.79
2200	14.99	61.95
2300	16.04	63.40
2400	17.09	64.72
2500	18.14	65.97
2600	19.41	67.84
2700	20.58	69.27
2800	21.83	70.87
2900	23.10	72.40
3000	24.34	73.74
3100	25.88	75.90
3200	27.32	77.61
3300	28.76	79.21
3400	30.19	80.72
3500	31.57	81.98
3600	33.07	83.49
3700	34.40	84.50
3800	35.72	85.45
3900	37.16	86.60
4000	38.59	87.70
4100	40.25	89.24
4200	41.69	90.22
4300	43.34	91.62
4400	44.78	92.51
4500	46.35	93.62
4600	47.87	94.60
4700	49.31	95.36
4800	50.75	96.10
4900	52.18	96.80
5000	53.62	97.48
5100	54.95	97.93
5200	56.27	98.37
5300	57.49	98.60
5400	58.86	99.08
5500	60.13	99.37
5600	61.29	99.47
5700	62.44	99.58
5800	63.60	99.67
5900	64.79	99.82
6000	66.01	100.00
6100	67.01	99.85
6200	68.12	99.87
6300	69.17	99.80
6400	70.22	99.73
6500	71.32	99.73
6600	72.42	99.74
6700	73.58	99.83
6800	74.65	99.78
6900	75.79	99.84
7000	76.86	99.80
7100	77.99	99.85
7200	79.04	99.79
7300	80.09	99.72
7400	81.14	99.66
7500	82.19	99.61
7600	83.23	99.55
7700	84.28	99.49
7800	85.28	99.38
7900	86.27	99.26
8000	87.32	99.21
8100	88.04	98.80
8200	89.34	99.03
8300	90.13	98.71
8400	91.07	98.55
8500	91.98	98.36
8600	92.73	98.00
8700	93.55	97.74
8800	94.29	97.39
8900	95.10	97.13
9000	95.93	96.88
9100	96.48	96.37
9200	97.04	95.87
9300	97.58	95.38
9400	98.14	94.90
9500	98.75	94.49
9600	99.01	93.75
9700	99.23	92.99
9800	99.48	92.27
9900	99.76	91.59
10000	100.00	90.90
10100	99.36	89.42
10200	98.53	87.80
10300	97.80	86.31
10400	96.98	84.76
10500	96.15	83.24
