rpm	power	torque
500	5.40	57.72
600	6.83	60.86
700	8.37	63.94
800	9.71	64.85
900	11.25	66.83
1000	12.80	68.41
1100	14.22	69.12
1200	15.67	69.80
1300	16.99	69.88
1400	18.54	70.79
1500	20.19	71.97
1600	22.38	74.78
1700	24.61	77.38
1800	26.82	79.64
1900	29.00	81.59
2000	31.25	83.54
2100	33.79	86.02
2200	36.30	88.21
2300	38.95	90.53
2400	41.49	92.41
2500	44.03	94.14
2600	46.45	95.51
2700	48.88	96.78
2800	51.38	98.09
2900	53.84	99.26
3000	56.12	100.00
3100	57.82	99.70
3200	59.36	99.17
3300	61.02	98.85
3400	62.67	98.54
3500	64.28	98.18
3600	65.49	97.25
3700	66.71	96.38
3800	67.98	95.63
3900	69.19	94.84
4000	70.46	94.16
4100	72.17	94.10
4200	73.88	94.03
4300	75.64	94.04
4400	77.25	93.86
4500	78.99	93.84
4600	80.60	93.67
4700	82.37	93.69
4800	84.24	93.82
4900	85.86	93.67
5000	87.58	93.64
5100	88.98	93.27
5200	90.34	92.87
5300	91.66	92.45
5400	93.15	92.21
5500	94.58	91.93
5600	95.63	91.29
5700	96.71	90.70
5800	97.79	90.13
5900	98.91	89.62
6000	100.00	89.10
6100	99.81	87.47
6200	99.59	85.87
6300	99.27	84.24
6400	98.93	82.64
6500	98.61	81.10
6600	94.55	76.58
6700	89.91	71.74
6800	85.28	67.05
6900	80.65	62.48
7000	75.91	57.97
