rpm	power	torque
1000	7.80	57.99
1100	8.76	59.20
1200	9.67	59.90
1300	10.57	60.44
1400	11.53	61.22
1500	12.49	61.89
1600	13.56	62.99
1700	14.63	63.96
1800	15.70	64.82
1900	16.77	65.59
2000	17.84	66.29
2100	19.13	67.70
2200	20.31	68.60
2300	21.54	69.61
2400	22.77	70.53
2500	24.06	71.53
2600	25.35	72.48
2700	26.75	73.64
2800	28.06	74.49
2900	29.44	75.45
3000	30.80	76.31
3100	32.28	77.39
3200	33.76	78.41
3300	35.24	79.37
3400	36.72	80.27
3500	38.20	81.12
3600	39.78	82.14
3700	41.37	83.12
3800	43.07	84.25
3900	44.55	84.91
4000	46.25	85.95
4100	47.95	86.93
4200	49.50	87.59
4300	51.13	88.38
4400	52.83	89.24
4500	54.42	89.89
4600	56.23	90.86
4700	57.93	91.61
4800	59.63	92.33
4900	61.33	93.03
5000	63.11	93.81
5100	64.95	94.65
5200	66.86	95.57
5300	68.78	96.46
5400	70.70	97.32
5500	72.51	97.99
5600	74.10	98.35
5700	75.80	98.84
5800	77.50	99.32
5900	79.01	99.54
6000	80.72	100.00
6100	81.79	99.66
6200	82.76	99.21
6300	83.82	98.89
6400	84.89	98.59
6500	85.88	98.20
6600	86.48	97.39
6700	87.36	96.92
6800	87.74	95.91
6900	88.37	95.19
7000	89.00	94.50
7100	89.85	94.06
7200	90.70	93.63
7300	91.55	93.21
7400	92.40	92.81
7500	93.30	92.46
7600	94.10	92.03
7700	94.84	91.55
7800	95.60	91.10
7900	96.43	90.72
8000	97.25	90.36
8100	97.58	89.54
8200	98.02	88.85
8300	98.40	88.12
8400	98.79	87.42
8500	99.22	86.76
8600	99.34	85.86
8700	99.56	85.06
8800	99.67	84.18
8900	99.78	83.33
9000	100.00	82.59
9100	97.93	79.99
9200	95.38	77.06
