rpm	power	torque
1000	7.92	48.14
1100	9.02	49.85
1200	10.12	51.28
1300	11.22	52.46
1400	12.22	53.04
1500	13.43	54.42
1600	15.09	57.33
1700	16.84	60.22
1800	18.50	62.45
1900	20.16	64.50
2000	21.93	66.63
2100	23.69	68.56
2200	25.45	70.32
2300	27.22	71.92
2400	29.07	73.61
2500	30.90	75.14
2600	33.94	79.34
2700	36.83	82.91
2800	39.77	86.34
2900	42.67	89.43
3000	45.50	92.19
3100	47.71	93.53
3200	49.91	94.80
3300	52.07	95.91
3400	54.10	96.71
3500	56.30	97.77
3600	58.13	98.14
3700	60.05	98.64
3800	61.87	98.97
3900	63.79	99.42
4000	65.56	99.62
4100	67.27	99.72
4200	68.92	99.74
4300	70.63	99.83
4400	72.33	99.92
4500	74.04	100.00
4600	75.64	99.94
4700	77.18	99.81
4800	78.79	99.76
4900	80.37	99.70
5000	81.96	99.63
5100	83.46	99.46
5200	84.96	99.31
5300	86.43	99.12
5400	87.86	98.90
5500	89.44	98.84
5600	90.84	98.59
5700	92.16	98.27
5800	93.48	97.96
5900	94.80	97.66
6000	96.21	97.46
6100	97.01	96.66
6200	97.69	95.77
6300	98.44	94.97
6400	99.23	94.24
6500	99.98	93.49
6600	100.00	92.09
6700	100.00	90.72
6800	99.89	89.28
6900	99.89	87.99
7000	99.99	86.82
7100	98.91	84.67
7200	97.80	82.56
7300	96.59	80.42
7400	95.49	78.43
7500	94.39	76.49
