rpm	power	torque
1000	9.23	63.72
1100	10.50	65.88
1200	11.76	67.68
1300	12.92	68.62
1400	14.19	69.97
1500	15.57	71.64
1600	17.07	73.66
1700	18.73	76.05
1800	20.36	78.07
1900	21.84	79.36
2000	23.47	81.02
2100	25.26	83.02
2200	27.00	84.73
2300	28.78	86.38
2400	30.53	87.82
2500	32.19	88.89
2600	34.06	90.43
2700	35.82	91.60
2800	37.59	92.68
2900	39.35	93.67
3000	41.12	94.62
3100	42.77	95.25
3200	44.58	96.17
3300	46.28	96.82
3400	47.96	97.37
3500	49.61	97.86
3600	51.27	98.31
3700	52.89	98.68
3800	54.49	98.98
3900	56.08	99.27
4000	57.68	99.55
4100	59.17	99.62
4200	60.76	99.86
4300	62.19	99.85
4400	63.74	100.00
4500	65.16	99.97
4600	66.60	99.95
4700	67.98	99.85
4800	69.46	99.90
4900	70.84	99.80
5000	72.24	99.74
5100	73.59	99.62
5200	74.97	99.53
5300	76.35	99.45
5400	77.72	99.36
5500	79.01	99.17
5600	80.41	99.12
5700	81.84	99.12
5800	83.23	99.07
5900	84.61	99.00
6000	86.04	99.00
6100	87.36	98.87
6200	88.84	98.92
6300	90.01	98.63
6400	91.38	98.57
6500	92.66	98.41
6600	94.03	98.35
6700	95.29	98.19
6800	96.56	98.03
6900	97.83	97.88
7000	99.18	97.81
7100	99.34	96.59
7200	99.56	95.46
7300	99.67	94.26
7400	99.78	93.08
7500	100.00	92.05
7600	99.56	90.44
7700	99.12	88.87
7800	98.46	87.14
