rpm	power	torque
1000	10.81	60.57
1100	12.42	63.24
1200	14.16	66.08
1300	15.81	68.13
1400	17.57	70.27
1500	19.39	72.41
1600	22.02	77.07
1700	24.86	81.91
1800	27.49	85.52
1900	30.11	88.76
2000	32.73	91.67
2100	35.14	93.72
2200	37.54	95.58
2300	39.95	97.28
2400	42.35	98.84
2500	44.54	99.78
2600	46.40	99.95
2700	48.15	99.89
2800	49.99	100.00
2900	51.74	99.92
3000	53.48	99.85
3100	55.27	99.86
3200	57.02	99.81
3300	58.78	99.76
3400	60.64	99.89
3500	62.35	99.78
3600	64.14	99.79
3700	65.92	99.78
3800	67.66	99.73
3900	69.41	99.67
4000	71.15	99.63
4100	73.01	99.74
4200	74.77	99.70
4300	76.61	99.78
4400	78.35	99.73
4500	80.13	99.73
4600	81.88	99.70
4700	83.64	99.67
4800	85.39	99.63
4900	87.25	99.73
5000	88.75	99.41
5100	90.76	99.67
5200	92.53	99.66
5300	94.27	99.63
5400	96.02	99.59
5500	97.87	99.67
5600	98.31	98.33
5700	98.75	97.04
5800	99.19	95.79
5900	99.63	94.58
6000	100.00	93.35
6100	98.36	90.31
6200	96.55	87.22
6300	94.74	84.23
6400	92.88	81.28
6500	91.09	78.49
6600	88.75	75.31
6700	86.50	72.31
6800	84.10	69.27
6900	81.91	66.49
7000	79.73	63.79
