rpm	power	torque
1000	6.93	35.48
1100	8.17	38.01
1200	9.56	40.79
1300	10.97	43.19
1400	12.31	45.02
1500	13.78	47.04
1600	15.59	49.89
1700	17.40	52.41
1800	19.25	54.76
1900	21.24	57.23
2000	23.06	59.02
2100	25.31	61.69
2200	27.56	64.12
2300	29.92	66.59
2400	32.28	68.85
2500	34.51	70.67
2600	37.33	73.50
2700	40.13	76.09
2800	42.93	78.49
2900	45.73	80.73
3000	48.48	82.74
3100	51.44	84.95
3200	54.35	86.96
3300	57.29	88.88
3400	60.23	90.69
3500	63.08	92.27
3600	65.99	93.84
3700	68.79	95.19
3800	71.60	96.46
3900	74.35	97.61
4000	77.09	98.66
4100	79.34	99.07
4200	81.37	99.18
4300	83.62	99.55
4400	85.87	99.91
4500	87.90	100.00
4600	89.71	99.84
4700	91.08	99.21
4800	92.67	98.84
4900	94.16	98.38
5000	95.63	97.92
5100	96.26	96.63
5200	96.81	95.31
5300	97.34	94.03
5400	97.91	92.82
5500	98.46	91.65
5600	98.46	90.01
5700	98.57	88.53
5800	98.57	87.01
5900	98.57	85.53
6000	98.68	84.20
6100	98.97	83.06
6200	99.23	81.94
6300	99.45	80.82
6400	99.67	79.73
6500	100.00	78.76
6600	100.00	77.57
6700	100.00	76.41
6800	100.00	75.29
6900	99.89	74.11
7000	100.00	73.14
7100	99.35	71.63
7200	98.66	70.15
7300	97.98	68.71
7400	97.29	67.31
7500	96.70	66.01
7600	95.26	64.17
7700	93.77	62.35
7800	92.24	60.54
7900	90.78	58.83
8000	89.22	57.09
