rpm	power	torque
1000	8.15	51.76
1100	9.69	55.95
1200	11.02	58.32
1300	12.56	61.33
1400	13.99	63.48
1500	15.54	65.78
1600	17.52	69.54
1700	19.41	72.50
1800	21.39	75.47
1900	23.38	78.14
2000	25.37	80.54
2100	27.55	83.32
2200	29.56	85.32
2300	31.76	87.70
2400	33.86	89.59
2500	35.96	91.33
2600	37.94	92.67
2700	39.93	93.91
2800	41.91	95.06
2900	43.90	96.13
3000	45.74	96.82
3100	47.51	97.31
3200	49.34	97.92
3300	51.07	98.28
3400	52.80	98.61
3500	54.56	98.99
3600	56.26	99.24
3700	58.03	99.58
3800	59.70	99.76
3900	61.34	99.87
4000	62.99	100.00
4100	64.43	99.78
4200	65.86	99.58
4300	67.30	99.38
4400	68.84	99.35
4500	70.28	99.17
4600	71.71	99.00
4700	73.04	98.68
4800	74.46	98.50
4900	75.91	98.37
5000	77.21	98.06
5100	78.64	97.92
5200	79.96	97.65
5300	81.43	97.56
5400	82.76	97.31
5500	84.04	97.03
5600	85.33	96.75
5700	86.69	96.58
5800	87.84	96.16
5900	89.16	95.96
6000	90.40	95.67
6100	91.59	95.34
6200	92.74	94.98
6300	93.84	94.58
6400	95.12	94.38
6500	96.25	94.03
6600	96.92	93.25
6700	97.68	92.58
6800	98.47	91.95
6900	99.23	91.32
7000	100.00	90.71
7100	98.25	87.87
7200	96.27	84.90
7300	94.28	82.01
7400	92.30	79.20
7500	90.24	76.40
