rpm	power	torque
1000	12.79	80.89
1100	14.34	82.41
1200	15.66	82.52
1300	17.20	83.68
1400	18.69	84.41
1500	20.04	84.46
1600	21.62	85.43
1700	23.16	86.14
1800	24.70	86.78
1900	26.25	87.35
2000	27.72	87.63
2100	29.39	88.51
2200	30.92	88.88
2300	32.67	89.83
2400	34.20	90.11
2500	35.84	90.66
2600	37.60	91.44
2700	39.25	91.91
2800	40.98	92.55
2900	42.73	93.17
3000	44.37	93.52
3100	46.17	94.16
3200	47.92	94.69
3300	49.63	95.09
3400	51.39	95.58
3500	53.12	95.97
3600	54.92	96.47
3700	56.71	96.91
3800	58.48	97.31
3900	60.23	97.65
4000	62.09	98.15
4100	63.95	98.63
4200	65.51	98.63
4300	67.36	99.06
4400	69.20	99.45
4500	70.84	99.54
4600	72.48	99.63
4700	74.06	99.64
4800	75.76	99.80
4900	77.29	99.74
5000	79.08	100.00
5100	80.51	99.82
5200	82.05	99.77
5300	83.63	99.77
5400	85.14	99.70
5500	86.57	99.53
5600	88.01	99.37
5700	89.64	99.44
5800	91.05	99.26
5900	92.42	99.05
6000	93.82	98.87
6100	95.07	98.54
6200	96.34	98.25
6300	97.49	97.85
6400	98.75	97.56
6500	99.99	97.27
6600	100.00	95.80
6700	99.70	94.09
6800	99.67	92.68
6900	99.48	91.16
7000	99.07	89.49
