rpm	power	torque
1000	9.58	54.21
1100	11.83	60.87
1200	14.20	66.94
1300	16.45	71.59
1400	18.81	76.03
1500	21.29	80.29
1600	24.13	85.33
1700	26.96	89.73
1800	29.81	93.69
1900	32.62	97.13
2000	35.31	99.87
2100	37.12	100.00
2200	38.74	99.62
2300	40.64	99.96
2400	42.33	99.80
2500	44.04	99.66
2600	45.85	99.77
2700	47.66	99.87
2800	49.36	99.75
2900	51.18	99.84
3000	52.88	99.72
3100	54.71	99.86
3200	56.39	99.71
3300	58.21	99.79
3400	59.97	99.78
3500	61.72	99.77
3600	63.43	99.68
3700	65.24	99.75
3800	66.94	99.66
3900	68.79	99.80
4000	70.37	99.54
4100	72.27	99.72
4200	74.04	99.74
4300	75.83	99.77
4400	77.59	99.77
4500	79.30	99.69
4600	81.08	99.73
4700	82.92	99.82
4800	84.55	99.65
4900	86.33	99.68
5000	88.12	99.71
5100	89.64	99.44
5200	90.97	98.98
5300	92.38	98.62
5400	93.83	98.31
5500	95.26	98.00
5600	96.09	97.08
5700	96.92	96.20
5800	97.79	95.39
5900	98.68	94.63
6000	99.56	93.88
6100	99.56	92.34
6200	99.67	90.95
6300	99.78	89.61
6400	99.89	88.30
6500	99.94	86.99
6600	100.00	85.72
6700	100.00	84.44
6800	100.00	83.20
6900	99.89	81.91
7000	99.86	80.71
7100	99.34	79.16
7200	98.90	77.71
7300	98.24	76.14
7400	97.80	74.77
7500	97.15	73.29
7600	96.14	71.57
7700	94.86	69.70
7800	93.61	67.90
7900	92.34	66.13
8000	91.19	64.49
