rpm	power	torque
1000	8.17	39.23
1100	10.88	47.51
1200	13.52	54.12
1300	16.16	59.71
1400	18.80	64.51
1500	21.45	68.66
1600	24.10	72.33
1700	26.95	76.13
1800	29.59	78.94
1900	32.34	81.74
2000	35.00	84.04
2100	37.51	85.78
2200	39.93	87.17
2300	42.35	88.43
2400	44.77	89.59
2500	47.19	90.66
2600	49.64	91.70
2700	52.26	92.95
2800	54.68	93.78
2900	57.10	94.56
3000	59.52	95.28
3100	61.94	95.96
3200	64.51	96.81
3300	67.00	97.51
3400	69.42	98.06
3500	71.84	98.58
3600	74.22	99.01
3700	76.46	99.25
3800	78.78	99.56
3900	81.09	99.85
4000	83.29	100.00
4100	84.78	99.31
4200	86.21	98.58
4300	87.79	98.05
4400	89.18	97.34
4500	90.56	96.65
4600	91.49	95.52
4700	92.37	94.39
4800	93.36	93.41
4900	94.24	92.37
5000	95.19	91.43
5100	95.60	90.03
5200	96.01	88.67
5300	96.37	87.33
5400	96.70	86.01
5500	97.22	84.89
5600	97.55	83.66
5700	97.80	82.40
5800	98.24	81.35
5900	98.54	80.22
6000	98.90	79.16
6100	99.12	78.04
6200	99.34	76.95
6300	99.56	75.90
6400	99.78	74.88
6500	100.00	73.89
6600	99.56	72.45
6700	98.91	70.90
6800	98.46	69.54
6900	97.91	68.15
7000	97.36	66.80
7100	95.73	64.75
7200	93.97	62.68
7300	92.20	60.66
7400	90.44	58.70
7500	88.68	56.79
