rpm	power	torque
1000	7.93	51.01
1100	9.25	54.10
1200	10.37	55.61
1300	11.67	57.77
1400	13.00	59.72
1500	14.15	60.68
1600	15.70	63.13
1700	17.14	64.87
1800	18.69	66.82
1900	20.26	68.58
2000	21.80	70.12
2100	23.57	72.21
2200	25.28	73.93
2300	26.99	75.50
2400	28.71	76.95
2500	30.35	78.11
2600	32.32	79.98
2700	34.21	81.50
2800	36.09	82.92
2900	37.79	83.84
3000	39.74	85.23
3100	41.74	86.61
3200	43.84	88.13
3300	45.88	89.44
3400	47.93	90.70
3500	49.93	91.77
3600	51.92	92.78
3700	54.02	93.93
3800	56.12	95.02
3900	58.12	95.87
4000	60.11	96.68
4100	62.11	97.45
4200	64.21	98.35
4300	66.19	99.03
4400	68.02	99.45
4500	69.95	100.00
4600	71.33	99.76
4700	72.74	99.56
4800	74.18	99.42
4900	75.62	99.28
5000	76.98	99.05
5100	78.13	98.55
5200	79.30	98.10
5300	80.51	97.72
5400	81.73	97.37
5500	82.93	97.00
5600	84.17	96.70
5700	85.32	96.29
5800	86.70	96.17
5900	87.84	95.78
6000	89.02	95.45
6100	90.28	95.21
6200	91.28	94.72
6300	92.51	94.46
6400	93.67	94.16
6500	94.83	93.86
6600	95.81	93.39
6700	96.73	92.88
6800	97.58	92.32
6900	98.51	91.85
7000	99.54	91.48
7100	99.56	90.21
7200	99.77	89.14
7300	99.78	87.93
7400	99.89	86.84
7500	100.00	85.78
7600	97.45	82.49
7700	94.69	79.11
7800	91.90	75.80
7900	89.08	72.54
8000	86.26	69.36
8100	82.44	65.48
8200	78.48	61.57
8300	74.49	57.74
8400	70.46	53.96
8500	66.30	50.18
