rpm	power	torque
1000	9.25	64.52
1100	10.82	68.59
1200	12.34	71.68
1300	13.95	74.85
1400	15.62	77.81
1500	17.09	79.44
1600	18.88	82.26
1700	20.62	84.58
1800	22.23	86.12
1900	24.03	88.17
2000	25.62	89.31
2100	27.04	89.79
2200	28.58	90.59
2300	29.95	90.81
2400	31.33	91.01
2500	32.76	91.38
2600	33.85	90.78
2700	35.03	90.46
2800	36.15	90.03
2900	37.45	90.05
3000	38.51	89.50
3100	39.08	87.90
3200	39.55	86.17
3300	40.09	84.72
3400	40.70	83.47
3500	41.24	82.17
3600	42.51	82.33
3700	43.86	82.65
3800	45.03	82.63
3900	46.40	82.96
4000	47.77	83.28
4100	50.48	85.84
4200	53.27	88.44
4300	55.97	90.75
4400	58.74	93.09
4500	61.46	95.24
4600	63.50	96.25
4700	65.64	97.38
4800	67.56	98.15
4900	69.60	99.04
5000	71.71	100.00
5100	73.00	99.81
5200	74.37	99.73
5300	75.76	99.68
5400	77.10	99.56
5500	78.46	99.47
5600	79.75	99.30
5700	81.01	99.10
5800	82.17	98.79
5900	83.54	98.73
6000	84.86	98.62
6100	86.14	98.46
6200	87.34	98.23
6300	88.90	98.40
6400	90.18	98.25
6500	91.60	98.26
6600	92.75	97.98
6700	94.07	97.90
6800	95.23	97.65
6900	96.43	97.45
7000	97.67	97.29
7100	98.25	96.49
7200	98.60	95.49
7300	99.13	94.69
7400	99.58	93.83
7500	100.00	92.97
7600	96.56	88.59
7700	92.35	83.63
7800	88.10	78.76
7900	83.98	74.13
8000	79.71	69.48
