rpm	power	torque
1000	5.16	41.03
1100	6.10	44.07
1200	7.04	46.60
1300	7.86	48.06
1400	8.80	49.95
1500	9.70	51.36
1600	10.78	53.55
1700	11.94	55.80
1800	12.99	57.32
1900	14.11	59.01
2000	15.11	60.01
2100	16.35	61.84
2200	17.54	63.32
2300	18.75	64.76
2400	19.85	65.72
2500	20.97	66.65
2600	22.13	67.62
2700	23.29	68.52
2800	24.44	69.35
2900	25.59	70.11
3000	26.65	70.56
3100	27.80	71.25
3200	28.85	71.62
3300	29.90	71.97
3400	31.05	72.56
3500	32.00	72.63
3600	33.25	73.39
3700	34.43	73.92
3800	35.64	74.51
3900	36.83	75.03
4000	37.99	75.45
4100	39.37	76.28
4200	40.72	77.02
4300	42.01	77.61
4400	43.36	78.30
4500	44.65	78.83
4600	46.25	79.87
4700	47.89	80.94
4800	49.54	81.99
4900	51.04	82.75
5000	52.63	83.63
5100	54.61	85.07
5200	56.59	86.46
5300	58.47	87.64
5400	60.34	88.77
5500	62.26	89.93
5600	64.09	90.92
5700	65.74	91.63
5800	67.39	92.31
5900	69.05	92.97
6000	70.81	93.76
6100	72.76	94.76
6200	74.67	95.68
6300	76.54	96.52
6400	78.41	97.34
6500	80.40	98.26
6600	81.94	98.63
6700	83.38	98.86
6800	84.95	99.24
6900	86.46	99.55
7000	87.96	99.83
7100	89.11	99.71
7200	90.54	99.91
7300	91.76	99.86
7400	93.13	99.99
7500	94.41	100.00
7600	95.23	99.54
7700	96.04	99.09
7800	96.77	98.56
7900	97.58	98.13
8000	98.32	97.63
8100	98.68	96.79
8200	98.90	95.82
8300	99.12	94.87
8400	99.34	93.95
8500	99.67	93.16
8600	99.78	92.17
8700	99.78	91.11
8800	99.87	90.16
8900	100.00	89.26
9000	100.00	88.27
9100	99.18	86.59
9200	98.14	84.74
9300	97.09	82.94
9400	95.93	81.08
