rpm	power	torque
1000	13.90	77.28
1100	15.50	78.37
1200	17.26	79.96
1300	18.99	81.21
1400	20.65	82.02
1500	22.41	83.05
1600	24.22	84.18
1700	26.02	85.11
1800	27.94	86.29
1900	29.75	87.05
2000	31.61	87.88
2100	33.47	88.63
2200	35.36	89.36
2300	37.32	90.23
2400	39.28	91.01
2500	41.03	91.26
2600	43.22	92.43
2700	45.19	93.05
2800	47.17	93.68
2900	49.34	94.59
3000	51.30	95.08
3100	53.31	95.62
3200	55.39	96.25
3300	57.42	96.75
3400	59.38	97.11
3500	61.42	97.58
3600	63.51	98.09
3700	65.48	98.40
3800	67.45	98.70
3900	69.43	98.99
4000	71.40	99.25
4100	73.36	99.49
4200	75.23	99.60
4300	77.10	99.69
4400	79.04	99.88
4500	80.93	100.00
4600	82.57	99.81
4700	84.22	99.63
4800	85.86	99.46
4900	87.50	99.29
5000	89.29	99.30
5100	90.46	98.62
5200	91.88	98.25
5300	93.19	97.77
5400	94.51	97.31
5500	95.93	96.98
5600	96.80	96.12
5700	97.57	95.17
5800	98.35	94.28
5900	99.23	93.52
6000	100.00	92.67
6100	99.23	90.45
6200	98.18	88.05
6300	97.25	85.83
6400	96.22	83.59
6500	95.23	81.46
6600	93.26	78.57
6700	91.16	75.65
6800	88.97	72.75
6900	86.78	69.93
7000	84.82	67.37
