rpm	power	torque
1000	5.13	40.71
1100	5.94	42.83
1200	6.72	44.42
1300	7.55	46.06
1400	8.38	47.48
1500	9.21	48.70
1600	10.37	51.41
1700	11.42	53.28
1800	12.47	54.95
1900	13.63	56.90
2000	14.68	58.22
2100	15.95	60.24
2200	17.11	61.69
2300	18.38	63.38
2400	19.54	64.58
2500	20.81	66.02
2600	22.19	67.69
2700	23.57	69.24
2800	24.95	70.68
2900	26.34	72.01
3000	27.61	72.99
3100	29.10	74.43
3200	30.59	75.80
3300	31.97	76.82
3400	33.36	77.81
3500	34.80	78.85
3600	36.24	79.83
3700	37.68	80.76
3800	39.12	81.64
3900	40.56	82.48
4000	42.00	83.27
4100	43.44	84.03
4200	44.88	84.75
4300	46.32	85.42
4400	47.76	86.09
4500	49.20	86.71
4600	50.86	87.69
4700	52.53	88.62
4800	54.19	89.52
4900	55.85	90.38
5000	57.52	91.23
5100	59.23	92.10
5200	60.94	92.94
5300	62.71	93.83
5400	64.37	94.53
5500	66.07	95.27
5600	67.56	95.68
5700	69.13	96.18
5800	70.57	96.49
5900	72.14	96.97
6000	73.67	97.37
6100	75.33	97.93
6200	76.99	98.48
6300	78.65	99.00
6400	80.31	99.51
6500	81.97	100.00
6600	83.19	99.96
6700	84.40	99.89
6800	85.67	99.90
6900	86.85	99.82
7000	88.10	99.80
7100	89.30	99.74
7200	90.52	99.69
7300	91.69	99.60
7400	92.85	99.50
7500	94.06	99.45
7600	95.18	99.31
7700	96.44	99.32
7800	97.60	99.23
7900	98.76	99.14
8000	100.00	99.13
8100	98.72	96.65
8200	97.10	93.90
8300	95.61	91.35
8400	93.96	88.70
8500	92.30	86.11
