rpm	power	torque
1000	14.76	79.29
1100	16.51	80.65
1200	18.27	81.79
1300	20.02	82.75
1400	21.78	83.57
1500	23.53	84.29
1600	25.62	86.02
1700	27.65	87.39
1800	29.73	88.74
1900	31.81	89.94
2000	33.70	90.53
2100	35.96	92.01
2200	38.26	93.44
2300	40.56	94.74
2400	42.75	95.69
2500	44.93	96.57
2600	47.12	97.38
2700	49.42	98.34
2800	51.52	98.86
2900	53.69	99.46
3000	55.84	100.00
3100	57.62	99.87
3200	59.37	99.68
3300	61.17	99.60
3400	62.86	99.34
3500	64.68	99.30
3600	66.36	99.04
3700	68.06	98.83
3800	69.73	98.59
3900	71.37	98.33
4000	73.02	98.08
4100	74.65	97.83
4200	76.18	97.45
4300	77.71	97.10
4400	79.24	96.75
4500	80.87	96.56
4600	82.38	96.22
4700	83.82	95.82
4800	85.26	95.44
4900	86.87	95.25
5000	88.36	94.95
5100	89.71	94.50
5200	91.19	94.22
5300	92.64	93.91
5400	94.07	93.59
5500	95.48	93.28
5600	96.36	92.45
5700	97.23	91.65
5800	98.24	91.00
5900	99.06	90.21
6000	100.00	89.55
6100	98.61	86.86
6200	97.19	84.22
6300	95.71	81.63
6400	94.27	79.14
6500	92.84	76.74
6600	90.58	73.74
6700	88.17	70.71
6800	85.87	67.85
6900	83.47	64.99
7000	80.95	62.13
