rpm	power	torque
1000	9.58	52.31
1100	11.45	56.81
1200	13.19	60.00
1300	14.93	62.72
1400	16.57	64.62
1500	18.32	66.68
1600	20.84	71.10
1700	23.25	74.65
1800	25.60	77.66
1900	28.06	80.64
2000	30.58	83.48
2100	33.65	87.48
2200	36.72	91.12
2300	39.79	94.45
2400	42.86	97.49
2500	45.70	99.81
2600	47.56	99.88
2700	49.43	99.96
2800	51.28	99.99
2900	53.02	99.83
3000	54.88	99.88
3100	56.74	99.93
3200	58.59	99.96
3300	60.40	99.94
3400	62.20	99.88
3500	64.02	99.87
3600	65.89	99.93
3700	67.75	99.98
3800	69.51	99.87
3900	71.38	99.93
4000	73.24	99.96
4100	75.10	100.00
4200	76.86	99.91
4300	78.61	99.81
4400	80.56	99.96
4500	82.27	99.81
4600	84.21	99.94
4700	85.96	99.86
4800	87.77	99.83
4900	89.70	99.94
5000	91.52	99.93
5100	92.95	99.51
5200	94.32	99.03
5300	95.94	98.83
5400	97.37	98.45
5500	98.90	98.17
5600	99.12	96.64
5700	99.34	95.15
5800	99.56	93.72
5900	99.78	92.33
6000	100.00	91.00
6100	99.43	88.99
6200	98.90	87.09
6300	98.24	85.14
6400	97.58	83.24
6500	96.92	81.41
6600	95.76	79.21
6700	94.45	76.97
6800	93.17	74.81
6900	91.95	72.76
7000	90.64	70.69
