rpm	power	torque
1000	8.81	43.82
1100	10.58	47.82
1200	12.34	51.14
1300	14.11	53.98
1400	15.88	56.39
1500	17.75	58.86
1600	20.07	62.38
1700	22.27	65.17
1800	24.69	68.21
1900	26.91	70.43
2000	29.23	72.67
2100	31.98	75.74
2200	34.63	78.28
2300	37.17	80.37
2400	39.81	82.50
2500	42.46	84.47
2600	45.33	86.71
2700	48.12	88.64
2800	50.84	90.31
2900	53.71	92.11
3000	56.43	93.55
3100	59.29	95.13
3200	62.09	96.50
3300	64.85	97.73
3400	67.72	99.05
3500	70.37	100.00
3600	72.19	99.73
3700	73.95	99.40
3800	75.83	99.24
3900	77.65	99.02
4000	79.41	98.73
4100	81.06	98.32
4200	82.73	97.96
4300	84.36	97.57
4400	85.97	97.17
4500	87.67	96.89
4600	89.13	96.37
4700	90.68	95.95
4800	92.22	95.55
4900	93.77	95.17
5000	95.23	94.73
5100	96.26	93.87
5200	97.14	92.90
5300	98.10	92.06
5400	98.90	91.09
5500	100.00	90.43
5600	97.72	86.79
5700	95.19	83.05
5800	92.76	79.54
5900	90.22	76.05
6000	87.69	72.68
6100	83.94	68.44
6200	80.08	64.24
6300	76.22	60.17
6400	72.36	56.23
6500	68.32	52.27
