rpm	power	torque
1000	8.72	38.02
1100	12.94	51.29
1200	16.89	61.40
1300	21.01	70.48
1400	25.08	78.12
1500	28.83	83.81
1600	31.67	86.32
1700	34.29	87.97
1800	36.97	89.56
1900	39.76	91.26
2000	42.38	92.41
2100	44.78	93.00
2200	47.19	93.54
2300	49.59	94.03
2400	51.99	94.48
2500	54.40	94.89
2600	56.80	95.27
2700	59.20	95.62
2800	61.41	95.64
2900	63.79	95.92
3000	66.19	96.22
3100	69.03	97.11
3200	71.88	97.95
3300	74.72	98.74
3400	77.56	99.48
3500	80.26	100.00
3600	82.12	99.48
3700	83.89	98.88
3800	85.63	98.28
3900	87.47	97.81
4000	89.34	97.40
4100	90.53	96.30
4200	91.65	95.16
4300	92.84	94.15
4400	94.04	93.20
4500	95.27	92.33
4600	95.89	90.91
4700	96.48	89.52
4800	97.14	88.26
4900	97.80	87.04
5000	98.35	85.78
5100	98.68	84.38
5200	99.03	83.05
5300	99.34	81.74
5400	99.67	80.49
5500	100.00	79.29
5600	99.78	77.70
5700	99.56	76.17
5800	99.34	74.69
5900	99.12	73.27
6000	98.97	71.94
6100	98.29	70.27
6200	97.58	68.64
6300	96.92	67.09
6400	96.26	65.60
6500	95.57	64.12
6600	94.92	62.72
6700	94.26	61.36
6800	93.52	59.97
6900	92.85	58.68
7000	92.09	57.37
