rpm	power	torque
1000	9.03	41.26
1100	9.90	41.13
1200	11.01	41.93
1300	12.33	43.35
1400	13.44	43.85
1500	14.66	44.65
1600	16.40	46.83
1700	18.14	48.76
1800	19.75	50.12
1900	21.41	51.48
2000	23.25	53.11
2100	25.78	56.08
2200	28.30	58.76
2300	30.80	61.18
2400	33.43	63.63
2500	35.83	65.48
2600	39.18	68.84
2700	42.51	71.93
2800	45.68	74.54
2900	48.97	77.14
3000	52.25	79.57
3100	55.98	82.49
3200	59.71	85.24
3300	63.54	87.96
3400	67.26	90.38
3500	71.01	92.69
3600	74.38	94.39
3700	77.67	95.90
3800	81.00	97.39
3900	84.23	98.67
4000	87.56	100.00
4100	89.35	99.56
4200	90.97	98.95
4300	92.73	98.52
4400	94.27	97.88
4500	96.13	97.60
4600	96.92	96.25
4700	97.58	94.85
4800	98.46	93.71
4900	99.18	92.47
5000	100.00	91.37
5100	98.60	88.33
5200	97.14	85.34
5300	95.59	82.40
5400	94.25	79.74
5500	92.36	76.72
