rpm	power	torque
1000	11.59	73.22
1100	12.98	74.58
1200	14.41	75.91
1300	15.74	76.49
1400	17.07	77.03
1500	18.49	77.89
1600	20.03	79.12
1700	21.68	80.60
1800	23.23	81.54
1900	24.77	82.37
2000	26.31	83.13
2100	27.74	83.48
2200	29.17	83.80
2300	30.61	84.09
2400	32.06	84.41
2500	33.58	84.88
2600	35.15	85.42
2700	36.77	86.06
2800	38.31	86.47
2900	39.97	87.09
3000	41.54	87.50
3100	43.31	88.27
3200	45.03	88.93
3300	46.68	89.39
3400	48.45	90.04
3500	50.14	90.53
3600	52.34	91.88
3700	54.55	93.16
3800	56.75	94.37
3900	58.95	95.52
4000	61.00	96.36
4100	62.98	97.07
4200	64.96	97.74
4300	66.89	98.30
4400	68.87	98.91
4500	70.86	99.50
4600	72.56	99.67
4700	74.16	99.71
4800	75.75	99.73
4900	77.47	99.91
5000	79.10	99.97
5100	80.71	100.00
5200	82.25	99.95
5300	83.86	99.99
5400	85.41	99.94
5500	86.98	99.94
5600	88.01	99.31
5700	89.22	98.91
5800	90.07	98.13
5900	91.17	97.65
6000	92.25	97.15
6100	92.94	96.27
6200	93.71	95.51
6300	94.48	94.77
6400	95.25	94.05
6500	96.02	93.35
6600	96.79	92.68
6700	97.57	92.02
6800	98.35	91.39
6900	99.22	90.87
7000	100.00	90.27
7100	98.69	87.84
7200	97.14	85.26
7300	95.60	82.76
7400	93.95	80.23
7500	92.30	77.77
