rpm	power	torque
1000	14.78	62.22
1100	19.06	72.91
1200	23.35	81.87
1300	27.52	89.08
1400	31.69	95.25
1500	35.56	99.77
1600	38.02	100.00
1700	40.39	99.98
1800	42.69	99.81
1900	45.10	99.90
2000	47.41	99.75
2100	49.82	99.83
2200	52.23	99.91
2300	54.53	99.78
2400	56.95	99.85
2500	59.25	99.73
2600	61.66	99.80
2700	64.08	99.87
2800	66.38	99.76
2900	68.79	99.82
3000	71.09	99.72
3100	73.44	99.69
3200	75.86	99.76
3300	78.22	99.75
3400	80.59	99.74
3500	82.86	99.63
3600	85.24	99.64
3700	87.65	99.69
3800	90.14	99.82
3900	92.36	99.66
4000	94.56	99.48
4100	95.77	98.30
4200	96.84	97.03
4300	97.84	95.76
4400	99.02	94.70
4500	100.00	93.51
4600	99.96	91.45
4700	99.96	89.50
4800	99.91	87.59
4900	99.74	85.66
5000	99.85	84.04
5100	99.74	82.30
5200	99.74	80.72
5300	99.74	79.19
5400	99.74	77.73
5500	99.85	76.40
5600	99.74	74.95
5700	99.74	73.64
5800	99.74	72.37
5900	99.74	71.14
6000	99.74	69.96
6100	98.07	67.65
6200	96.20	65.30
6300	94.39	63.05
6400	92.59	60.88
6500	90.73	58.74
6600	87.99	56.10
6700	85.02	53.40
6800	82.27	50.91
6900	79.42	48.44
7000	76.43	45.94
