rpm	power	torque
1000	9.91	54.89
1100	11.53	58.04
1200	13.15	60.67
1300	14.87	63.35
1400	16.45	65.07
1500	18.19	67.16
1600	20.26	70.14
1700	22.18	72.26
1800	24.20	74.46
1900	26.23	76.46
2000	28.29	78.34
2100	30.68	80.91
2200	32.85	82.69
2300	35.13	84.58
2400	37.43	86.36
2500	39.59	87.71
2600	41.96	89.38
2700	44.35	90.97
2800	46.52	92.01
2900	48.80	93.19
3000	51.19	94.49
3100	53.36	95.32
3200	55.46	95.98
3300	57.69	96.82
3400	59.83	97.45
3500	62.00	98.10
3600	63.98	98.42
3700	66.00	98.79
3800	68.02	99.13
3900	70.04	99.46
4000	71.99	99.67
4100	73.94	99.87
4200	75.77	99.91
4300	77.62	99.96
4400	79.45	100.00
4500	81.18	99.90
4600	82.91	99.81
4700	84.53	99.60
4800	86.15	99.39
4900	87.76	99.19
5000	89.51	99.14
5100	90.56	98.33
5200	91.74	97.69
5300	92.95	97.12
5400	94.09	96.49
5500	95.32	95.98
5600	96.23	95.16
5700	96.92	94.16
5800	97.80	93.38
5900	98.67	92.61
6000	99.56	91.89
6100	99.56	90.38
6200	99.78	89.12
6300	99.78	87.71
6400	99.89	86.43
6500	100.00	85.20
6600	97.18	81.54
6700	94.02	77.71
6800	90.93	74.05
