rpm	power	torque
1000	7.15	49.47
1100	8.30	52.21
1200	9.62	55.47
1300	10.86	57.78
1400	12.09	59.76
1500	13.55	62.49
1600	15.37	66.48
1700	17.18	69.94
1800	18.99	73.01
1900	20.80	75.74
2000	22.62	78.23
2100	24.98	82.29
2200	27.34	85.97
2300	29.59	89.00
2400	31.95	92.10
2500	34.09	94.34
2600	36.05	95.92
2700	37.93	97.19
2800	39.74	98.20
2900	41.55	99.13
3000	43.36	100.00
3100	44.75	99.88
3200	46.21	99.91
3300	47.58	99.76
3400	49.01	99.73
3500	50.43	99.69
3600	51.70	99.36
3700	53.04	99.19
3800	54.32	98.91
3900	55.62	98.68
4000	56.88	98.38
4100	58.32	98.41
4200	59.66	98.28
4300	61.01	98.16
4400	62.35	98.04
4500	63.70	97.93
4600	65.15	97.99
4700	66.50	97.89
4800	67.84	97.79
4900	69.19	97.69
5000	70.55	97.62
5100	71.99	97.66
5200	73.40	97.66
5300	74.79	97.63
5400	76.13	97.55
5500	77.56	97.56
5600	78.93	97.52
5700	80.28	97.45
5800	81.73	97.50
5900	83.08	97.43
6000	84.47	97.41
6100	85.77	97.28
6200	87.12	97.22
6300	88.46	97.15
6400	89.81	97.09
6500	91.20	97.08
6600	92.28	96.73
6700	93.51	96.57
6800	94.64	96.29
6900	95.87	96.13
7000	97.08	95.95
7100	97.68	95.19
7200	98.26	94.42
7300	98.83	93.67
7400	99.45	92.98
7500	100.00	92.25
7600	99.44	90.53
7700	98.57	88.57
7800	97.74	86.70
7900	97.03	84.98
8000	96.15	83.16
