rpm	power	torque
1000	10.81	49.02
1100	12.38	51.00
1200	13.76	51.96
1300	15.25	53.16
1400	16.63	53.83
1500	18.20	54.99
1600	20.19	57.19
1700	22.29	59.43
1800	24.17	60.86
1900	26.27	62.67
2000	28.31	64.17
2100	30.91	66.72
2200	33.45	68.92
2300	36.21	71.36
2400	38.75	73.18
2500	41.40	75.06
2600	44.68	77.90
2700	47.94	80.49
2800	51.20	82.89
2900	54.46	85.13
3000	57.62	87.06
3100	61.09	89.33
3200	64.46	91.30
3300	67.83	93.17
3400	71.10	94.78
3500	74.42	96.38
3600	77.18	97.17
3700	80.02	98.03
3800	82.78	98.74
3900	85.54	99.41
4000	88.25	100.00
4100	89.74	99.21
4200	91.23	98.45
4300	92.61	97.62
4400	94.10	96.94
4500	95.57	96.26
4600	96.20	94.79
4700	96.92	93.47
4800	97.64	92.20
4900	98.25	90.88
5000	98.86	89.63
5100	99.19	88.16
5200	99.41	86.66
5300	99.63	85.21
5400	99.85	83.82
5500	100.00	82.41
5600	99.30	80.38
5700	98.53	78.36
5800	97.73	76.38
5900	97.00	74.52
6000	96.23	72.69
6100	94.80	70.44
6200	93.42	68.30
6300	92.03	66.22
6400	90.55	64.13
6500	89.15	62.17
6600	86.39	59.33
6700	83.41	56.43
6800	80.45	53.63
6900	77.52	50.93
7000	74.58	48.29
7100	71.11	45.40
7200	67.41	42.44
