rpm	power	torque
1000	9.68	74.11
1100	10.79	75.03
1200	12.07	76.99
1300	13.27	78.09
1400	14.46	79.04
1500	15.75	80.35
1600	17.18	82.16
1700	18.48	83.19
1800	19.81	84.22
1900	21.09	84.94
2000	22.37	85.58
2100	23.70	86.35
2200	24.89	86.58
2300	26.25	87.33
2400	27.50	87.68
2500	28.76	88.04
2600	30.11	88.61
2700	31.30	88.71
2800	32.60	89.11
2900	33.91	89.47
3000	35.16	89.69
3100	36.51	90.14
3200	37.71	90.18
3300	38.93	90.28
3400	40.30	90.70
3500	41.55	90.86
3600	43.03	91.47
3700	44.34	91.70
3800	45.75	92.14
3900	47.24	92.70
4000	48.53	92.85
4100	50.32	93.93
4200	51.85	94.47
4300	53.48	95.18
4400	55.18	95.97
4500	56.68	96.38
4600	58.38	97.13
4700	59.94	97.60
4800	61.65	98.29
4900	63.23	98.75
5000	64.81	99.19
5100	66.29	99.47
5200	67.66	99.57
5300	69.03	99.67
5400	70.50	99.91
5500	71.87	100.00
5600	73.13	99.93
5700	74.38	99.85
5800	75.57	99.71
5900	76.76	99.56
6000	78.03	99.52
6100	79.15	99.30
6200	80.34	99.17
6300	81.60	99.12
6400	82.73	98.92
6500	84.00	98.90
6600	85.12	98.69
6700	86.31	98.58
6800	87.38	98.34
6900	88.92	98.62
7000	90.00	98.39
7100	91.22	98.32
7200	92.47	98.29
7300	93.73	98.26
7400	95.00	98.24
7500	96.30	98.26
7600	97.06	97.73
7700	97.73	97.13
7800	98.39	96.53
7900	99.10	95.99
8000	100.00	95.66
8100	99.49	93.99
8200	99.27	92.64
8300	98.83	91.12
8400	98.35	89.60
8500	97.95	88.18
8600	97.03	86.34
8700	96.05	84.49
8800	95.08	82.68
8900	94.05	80.86
9000	93.01	79.08
9100	92.00	77.37
9200	90.96	75.66
9300	90.02	74.08
9400	89.02	72.47
9500	87.90	70.80
