rpm	power	torque
1000	9.47	49.68
1100	11.00	52.44
1200	12.33	53.92
1300	13.66	55.10
1400	14.98	56.12
1500	16.56	57.89
1600	18.19	59.64
1700	19.94	61.53
1800	21.59	62.90
1900	23.35	64.46
2000	25.07	65.76
2100	27.15	67.82
2200	29.34	69.95
2300	31.51	71.86
2400	33.60	73.44
2500	35.68	74.87
2600	38.09	76.84
2700	40.39	78.46
2800	42.69	79.97
2900	44.99	81.36
3000	47.21	82.54
3100	49.69	84.08
3200	52.27	85.67
3300	54.73	86.99
3400	57.25	88.31
3500	59.65	89.40
3600	62.50	91.07
3700	65.13	92.33
3800	67.87	93.68
3900	70.61	94.96
4000	73.24	96.04
4100	75.76	96.92
4200	78.29	97.77
4300	80.90	98.69
4400	83.31	99.31
4500	85.79	100.00
4600	87.58	99.86
4700	89.29	99.65
4800	90.97	99.41
4900	92.67	99.19
5000	94.38	99.01
5100	95.29	98.01
5200	96.26	97.09
5300	97.14	96.13
5400	98.03	95.22
5500	99.01	94.42
5600	99.23	92.94
5700	99.34	91.41
5800	99.56	90.04
5900	99.78	88.71
6000	100.00	87.42
6100	98.50	84.70
6200	96.86	81.94
6300	95.21	79.27
6400	93.57	76.68
6500	91.89	74.15
6600	87.85	69.82
6700	83.50	65.37
6800	79.14	61.05
6900	74.76	56.83
7000	70.45	52.79
