rpm	power	torque
1100	8.13	61.46
1200	9.26	64.11
1300	10.11	64.64
1400	11.10	65.89
1500	12.09	66.97
1600	13.07	67.92
1700	14.06	68.75
1800	15.05	69.50
1900	15.99	69.94
2000	16.89	70.18
2100	17.88	70.74
2200	18.86	71.26
2300	19.85	71.73
2400	20.84	72.17
2500	21.83	72.56
2600	22.72	72.63
2700	23.66	72.84
2800	24.65	73.17
2900	25.64	73.48
3000	26.91	74.55
3100	28.04	75.17
3200	29.30	76.11
3300	30.43	76.65
3400	31.70	77.49
3500	32.96	78.27
3600	34.10	78.72
3700	35.37	79.44
3800	36.50	79.82
3900	37.76	80.48
4000	38.89	80.81
4100	40.02	81.13
4200	41.15	81.43
4300	42.14	81.44
4400	43.27	81.72
4500	44.25	81.73
4600	45.38	82.00
4700	46.42	82.09
4800	47.64	82.49
4900	48.91	82.95
5000	50.18	83.40
5100	51.44	83.84
5200	52.71	84.25
5300	53.98	84.65
5400	55.66	85.67
5500	57.36	86.67
5600	59.05	87.64
5700	60.75	88.58
5800	62.44	89.48
5900	64.14	90.35
6000	65.55	90.81
6100	66.97	91.25
6200	68.38	91.67
6300	69.89	92.21
6400	71.30	92.59
6500	72.71	92.97
6600	74.61	93.95
6700	76.30	94.65
6800	78.20	95.58
6900	79.97	96.33
7000	81.77	97.08
7100	83.65	97.91
7200	85.94	99.20
7300	87.49	99.61
7400	89.04	100.00
7500	89.90	99.63
7600	90.87	99.38
7700	91.86	99.15
7800	92.57	98.63
7900	93.28	98.13
8000	93.98	97.64
8100	94.81	97.28
8200	95.54	96.83
8300	96.35	96.48
8400	96.81	95.79
8500	97.38	95.22
8600	97.95	94.66
8700	98.52	94.11
8800	99.08	93.58
8900	99.72	93.12
9000	99.50	91.89
9100	99.66	91.02
9200	100.00	90.34
9300	99.48	88.91
9400	99.30	87.80
9500	98.93	86.55
9600	98.60	85.37
9700	97.07	83.17
9800	95.81	81.25
9900	94.54	79.36
10000	93.41	77.63
