rpm	power	torque
1000	19.82	66.52
1100	24.96	76.15
1200	29.90	83.61
1300	34.93	90.18
1400	39.86	95.54
1500	44.66	99.92
1600	47.68	100.00
1700	50.59	99.87
1800	53.59	99.90
1900	56.52	99.82
2000	59.39	99.64
2100	62.56	99.96
2200	65.40	99.76
2300	68.47	99.90
2400	71.31	99.71
2500	74.27	99.69
2600	77.33	99.81
2700	80.28	99.78
2800	83.24	99.76
2900	86.19	99.74
3000	88.93	99.47
3100	90.97	98.47
3200	92.74	97.25
3300	94.49	96.09
3400	96.26	95.00
3500	98.13	94.08
3600	98.53	91.85
3700	98.90	89.70
3800	99.23	87.63
3900	99.56	85.66
4000	100.00	83.89
4100	97.96	80.18
4200	95.78	76.53
4300	93.61	73.05
4400	91.63	69.88
4500	89.54	66.77
4600	86.06	62.78
4700	82.55	58.94
4800	79.27	55.42
4900	75.76	51.89
5000	72.26	48.50
5100	67.65	44.51
5200	63.05	40.69
5300	58.42	36.99
5400	53.82	33.44
5500	48.90	29.83
