rpm	power	torque
1000	3.96	22.19
1100	5.08	25.90
1200	6.15	28.76
1300	7.22	31.14
1400	8.34	33.42
1500	9.47	35.40
1600	11.03	38.67
1700	12.55	41.41
1800	14.05	43.77
1900	15.51	45.78
2000	17.10	47.95
2100	19.12	51.08
2200	21.15	53.93
2300	22.96	56.00
2400	24.99	58.40
2500	26.95	60.48
2600	29.70	64.08
2700	32.39	67.29
2800	35.08	70.27
2900	37.77	73.05
3000	40.47	75.67
3100	43.69	79.06
3200	46.83	82.08
3300	50.08	85.13
3400	53.29	87.92
3500	56.42	90.42
3600	59.43	92.60
3700	62.46	94.68
3800	65.41	96.54
3900	68.45	98.45
4000	71.30	99.99
4100	73.10	100.00
4200	74.76	99.84
4300	76.49	99.78
4400	78.22	99.71
4500	79.89	99.58
4600	81.34	99.19
4700	82.69	98.68
4800	84.14	98.32
4900	85.59	97.97
5000	86.88	97.47
5100	88.06	96.85
5200	89.19	96.20
5300	90.31	95.58
5400	91.43	94.98
5500	92.56	94.39
5600	93.35	93.50
5700	94.15	92.65
5800	94.95	91.82
5900	95.74	91.02
6000	96.59	90.30
6100	97.14	89.32
6200	97.80	88.48
6300	98.36	87.58
6400	98.94	86.71
6500	99.62	85.97
6600	99.67	84.71
6700	99.78	83.53
6800	99.78	82.31
6900	99.89	81.20
7000	100.00	80.13
7100	98.69	77.96
7200	97.23	75.75
7300	95.78	73.59
7400	94.33	71.50
7500	92.87	69.46
7600	90.64	66.90
7700	88.39	64.39
7800	86.14	61.95
7900	83.90	59.57
8000	81.65	57.25
