rpm	power	torque
1000	11.67	62.01
1100	13.56	65.46
1200	15.22	67.36
1300	16.88	68.97
1400	18.54	70.35
1500	20.17	71.44
1600	22.09	73.33
1700	24.08	75.24
1800	25.96	76.61
1900	27.95	78.15
2000	29.83	79.22
2100	32.16	81.35
2200	34.37	82.99
2300	36.69	84.75
2400	39.02	86.36
2500	41.16	87.46
2600	43.66	89.21
2700	46.10	90.69
2800	48.53	92.07
2900	50.89	93.22
3000	53.18	94.17
3100	55.55	95.19
3200	57.82	95.98
3300	60.03	96.63
3400	62.25	97.25
3500	64.46	97.83
3600	66.67	98.38
3700	68.88	98.89
3800	71.10	99.38
3900	73.20	99.70
4000	75.30	100.00
4100	77.08	99.86
4200	78.79	99.65
4300	80.51	99.45
4400	82.28	99.33
4500	83.83	98.96
4600	85.17	98.35
4700	86.36	97.61
4800	87.83	97.20
4900	89.05	96.54
5000	90.29	95.92
5100	91.18	94.97
5200	92.06	94.04
5300	92.94	93.15
5400	93.83	92.29
5500	94.66	91.42
5600	95.27	90.37
5700	95.88	89.36
5800	96.47	88.35
5900	97.08	87.41
6000	97.68	86.48
6100	98.20	85.52
6200	98.56	84.44
6300	99.00	83.47
6400	99.55	82.63
6500	100.00	81.72
6600	99.15	79.80
6700	98.23	77.88
6800	97.41	76.10
6900	96.47	74.27
7000	95.61	72.55
7100	94.71	70.86
7200	93.83	69.22
7300	92.94	67.63
7400	92.06	66.09
7500	91.07	64.50
7600	89.86	62.81
7700	88.84	61.29
7800	87.66	59.70
7900	86.62	58.24
8000	85.43	56.72
8100	83.94	55.04
8200	82.29	53.31
8300	80.73	51.67
8400	79.02	49.97
8500	77.60	48.49
