rpm	power	torque
1000	7.81	50.43
1100	9.05	53.10
1200	10.28	55.32
1300	11.41	56.65
1400	12.64	58.30
1500	13.88	59.73
1600	15.37	62.04
1700	16.90	64.18
1800	18.35	65.83
1900	19.92	67.69
2000	21.29	68.75
2100	23.05	70.86
2200	24.70	72.48
2300	26.29	73.79
2400	27.88	74.99
2500	29.62	76.51
2600	31.94	79.31
2700	34.30	82.02
2800	36.66	84.53
2900	38.91	86.63
3000	41.27	88.82
3100	43.74	91.10
3200	46.21	93.24
3300	48.57	95.03
3400	51.04	96.93
3500	53.43	98.57
3600	55.11	98.84
3700	56.89	99.28
3800	58.50	99.40
3900	60.31	99.85
4000	61.92	99.95
4100	63.50	99.99
4200	65.05	100.00
4300	66.51	99.86
4400	68.05	99.85
4500	69.64	99.91
4600	71.01	99.66
4700	72.44	99.51
4800	73.89	99.39
4900	75.34	99.27
5000	76.71	99.05
5100	78.15	98.93
5200	79.49	98.70
5300	80.84	98.48
5400	82.18	98.26
5500	83.56	98.09
5600	84.93	97.92
5700	86.33	97.79
5800	87.74	97.67
5900	89.04	97.44
6000	90.48	97.36
6100	91.60	96.95
6200	92.73	96.56
6300	93.85	96.18
6400	94.98	95.82
6500	96.10	95.46
6600	96.90	94.79
6700	97.69	94.14
6800	98.49	93.51
6900	99.23	92.85
7000	100.00	92.24
7100	99.35	90.34
7200	98.55	88.37
7300	97.69	86.40
7400	96.85	84.50
7500	96.04	82.68
7600	94.04	79.89
7700	91.79	76.97
7800	89.54	74.12
7900	87.29	71.34
8000	85.04	68.63
