rpm	power	torque
1000	10.33	65.86
1100	11.59	67.17
1200	13.02	69.16
1300	14.36	70.43
1400	15.81	71.98
1500	17.16	72.93
1600	18.65	74.33
1700	20.07	75.26
1800	21.61	76.55
1900	23.08	77.46
2000	24.57	78.32
2100	26.16	79.42
2200	27.77	80.49
2300	29.45	81.63
2400	31.01	82.38
2500	32.73	83.48
2600	34.36	84.25
2700	36.13	85.31
2800	37.81	86.11
2900	39.53	86.90
3000	41.16	87.48
3100	43.14	88.73
3200	44.95	89.56
3300	46.76	90.34
3400	48.57	91.08
3500	50.41	91.83
3600	52.41	92.81
3700	54.21	93.42
3800	56.02	94.00
3900	57.87	94.61
4000	59.76	95.26
4100	61.66	95.88
4200	63.44	96.31
4300	65.28	96.80
4400	67.09	97.22
4500	68.79	97.47
4600	70.57	97.82
4700	72.30	98.08
4800	74.11	98.44
4900	75.81	98.65
5000	77.50	98.83
5100	79.31	99.15
5200	81.05	99.38
5300	82.73	99.52
5400	84.52	99.79
5500	86.26	100.00
5600	87.64	99.78
5700	88.98	99.53
5800	90.44	99.41
5900	91.80	99.21
6000	93.30	99.14
6100	94.25	98.51
6200	95.26	97.96
6300	96.39	97.55
6400	97.40	97.03
6500	98.35	96.47
6600	98.68	95.33
6700	99.12	94.32
6800	99.34	93.14
6900	99.67	92.10
7000	100.00	91.08
7100	99.56	89.41
7200	99.10	87.76
7300	98.53	86.05
7400	98.02	84.46
7500	97.49	82.88
7600	95.70	80.29
7700	93.89	77.74
7800	91.92	75.13
7900	90.05	72.68
8000	88.02	70.15
